id_item,id_pedido,id_produto,quantidade,preco_unitario,desconto_item,valor_item
3190,1430,16,1,228.05,11.4,216.65
3191,1431,292,2,251.54,0.0,503.08
3192,1431,175,1,377.52,0.0,377.52
3193,1431,257,1,634.07,63.41,570.66
3194,1431,261,1,121.02,6.05,114.97
3195,1432,302,1,479.59,0.0,479.59
3196,1433,85,1,302.51,0.0,302.51
3197,1433,181,2,462.14,0.0,924.28
3198,1434,60,1,1339.8,0.0,1339.8
3199,1435,416,2,561.22,0.0,1122.44
3200,1435,164,1,345.24,0.0,345.24
3201,1436,399,3,186.88,0.0,560.64
3202,1436,456,1,543.42,0.0,543.42
3203,1436,386,1,60.59,0.0,60.59
3204,1436,322,1,640.61,0.0,640.61
3205,1437,264,2,727.96,0.0,1455.92
3206,1438,14,2,314.48,62.9,566.06
3207,1439,480,2,553.88,0.0,1107.76
3208,1439,221,1,112.29,5.61,106.68
3209,1440,297,3,505.22,0.0,1515.66
3210,1440,286,1,44.99,4.5,40.49
3211,1440,119,1,910.77,0.0,910.77
3212,1440,197,3,92.09,0.0,276.27
3213,1440,98,3,230.17,34.53,655.98
3214,1441,174,1,367.09,0.0,367.09
3215,1442,219,1,57.92,0.0,57.92
3216,1442,283,1,51.19,0.0,51.19
3217,1442,203,1,92.8,0.0,92.8
3218,1443,455,1,889.93,0.0,889.93
3219,1444,38,2,617.24,0.0,1234.48
3220,1445,267,1,609.89,0.0,609.89
3221,1445,448,1,269.1,26.91,242.19
3222,1445,459,1,846.28,0.0,846.28
3223,1445,282,1,529.29,0.0,529.29
3224,1446,273,1,1772.46,0.0,1772.46
3225,1447,343,1,389.98,19.5,370.48
3226,1447,26,1,681.68,34.08,647.6
3227,1448,292,1,251.54,12.58,238.96
3228,1448,119,3,910.77,0.0,2732.31
3229,1448,390,1,353.78,0.0,353.78
3230,1449,99,2,1704.38,0.0,3408.76
3231,1449,311,3,1701.29,0.0,5103.87
3232,1449,209,1,162.15,0.0,162.15
3233,1449,478,1,522.34,0.0,522.34
3234,1450,458,2,285.7,28.57,542.83
3235,1450,154,1,220.64,0.0,220.64
3236,1450,110,1,1839.27,91.96,1747.31
3237,1451,302,2,479.59,0.0,959.18
3238,1452,194,3,128.74,0.0,386.22
3239,1452,38,1,617.24,0.0,617.24
3240,1452,393,2,497.61,49.76,945.46
3241,1452,386,1,60.59,6.06,54.53
3242,1453,141,1,876.47,0.0,876.47
3243,1453,249,2,304.07,91.22,516.92
3244,1454,149,1,406.41,20.32,386.09
3245,1454,423,1,323.68,0.0,323.68
3246,1455,443,1,481.51,0.0,481.51
3247,1456,145,2,771.94,0.0,1543.88
3248,1457,49,4,470.49,0.0,1881.96
3249,1458,325,1,98.85,4.94,93.91
3250,1459,33,1,878.41,43.92,834.49
3251,1459,196,1,340.81,0.0,340.81
3252,1459,226,1,97.15,0.0,97.15
3253,1460,374,1,146.37,0.0,146.37
3254,1461,307,1,107.42,5.37,102.05
3255,1461,218,1,177.67,0.0,177.67
3256,1461,391,1,777.17,77.72,699.45
3257,1461,354,2,1184.44,0.0,2368.88
3258,1462,63,1,402.03,0.0,402.03
3259,1462,226,3,97.15,0.0,291.45
3260,1463,351,1,363.01,18.15,344.86
3261,1464,237,1,1417.77,0.0,1417.77
3262,1464,463,2,699.16,0.0,1398.32
3263,1465,225,2,506.32,101.26,911.38
3264,1465,166,1,56.16,0.0,56.16
3265,1465,399,2,186.88,18.69,355.07
3266,1466,481,1,836.29,0.0,836.29
3267,1466,10,1,437.16,0.0,437.16
3268,1466,384,3,61.77,18.53,166.78
3269,1467,229,4,578.64,0.0,2314.56
3270,1467,84,3,657.48,0.0,1972.44
3271,1467,9,1,446.87,0.0,446.87
3272,1468,41,2,413.43,41.34,785.52
3273,1468,230,2,718.65,0.0,1437.3
3274,1469,306,1,99.19,0.0,99.19
3275,1469,210,1,103.27,0.0,103.27
3276,1470,352,2,67.19,0.0,134.38
3277,1470,183,1,482.46,0.0,482.46
3278,1471,327,2,1198.73,119.87,2277.59
3279,1472,68,1,381.19,0.0,381.19
3280,1472,102,1,82.07,0.0,82.07
3281,1473,33,3,878.41,263.52,2371.71
3282,1473,328,2,166.24,0.0,332.48
3283,1474,156,1,806.18,40.31,765.87
3284,1474,260,1,168.38,0.0,168.38
3285,1475,340,2,606.04,60.6,1151.48
3286,1475,195,3,152.06,45.62,410.56
3287,1476,374,1,146.37,0.0,146.37
3288,1476,280,1,544.54,0.0,544.54
3289,1477,136,1,1747.63,0.0,1747.63
3290,1478,313,1,548.86,0.0,548.86
3291,1479,355,2,233.24,46.65,419.83
3292,1479,98,2,230.17,0.0,460.34
3293,1480,370,1,31.67,1.58,30.09
3294,1480,140,1,1731.23,0.0,1731.23
3295,1480,246,1,202.22,0.0,202.22
3296,1481,326,1,1832.35,91.62,1740.73
3297,1481,229,1,578.64,0.0,578.64
3298,1481,289,1,153.72,7.69,146.03
3299,1482,444,1,674.49,33.72,640.77
3300,1482,428,2,459.27,45.93,872.61
3301,1482,156,1,806.18,40.31,765.87
3302,1482,117,1,505.13,0.0,505.13
3303,1483,238,1,251.63,0.0,251.63
3304,1483,403,1,53.13,5.31,47.82
3305,1483,209,1,162.15,0.0,162.15
3306,1484,410,1,306.16,0.0,306.16
3307,1484,199,1,225.97,0.0,225.97
3308,1484,412,2,206.18,0.0,412.36
3309,1484,47,1,243.79,0.0,243.79
3310,1485,353,1,202.79,0.0,202.79
3311,1485,400,2,478.07,143.42,812.72
3312,1485,239,1,745.29,0.0,745.29
3313,1486,277,1,512.33,51.23,461.1
3314,1486,433,1,420.63,42.06,378.57
3315,1487,198,3,744.0,111.6,2120.4
3316,1487,341,3,130.63,19.59,372.3
3317,1488,346,1,53.28,2.66,50.62
3318,1488,341,2,130.63,0.0,261.26
3319,1488,124,2,302.1,0.0,604.2
3320,1489,298,1,1913.81,95.69,1818.12
3321,1490,423,3,323.68,0.0,971.04
3322,1491,212,1,768.71,0.0,768.71
3323,1491,475,1,542.0,0.0,542.0
3324,1492,230,2,718.65,0.0,1437.3
3325,1492,179,1,921.74,0.0,921.74
3326,1492,465,3,104.67,0.0,314.01
3327,1493,429,1,370.95,0.0,370.95
3328,1493,290,1,862.66,0.0,862.66
3329,1494,174,1,367.09,18.35,348.74
3330,1494,166,1,56.16,0.0,56.16
3331,1494,34,2,298.44,0.0,596.88
3332,1495,89,1,562.53,0.0,562.53
3333,1495,375,1,26.0,0.0,26.0
3334,1495,454,1,1308.77,196.32,1112.45
3335,1495,220,1,248.05,0.0,248.05
3336,1496,51,1,480.81,72.12,408.69
3337,1496,60,3,1339.8,0.0,4019.4
3338,1496,88,1,428.09,0.0,428.09
3339,1497,448,1,269.1,0.0,269.1
3340,1498,143,2,597.99,59.8,1136.18
3341,1499,309,1,596.2,29.81,566.39
3342,1499,347,3,915.83,0.0,2747.49
3343,1500,51,1,480.81,24.04,456.77
3344,1501,261,3,121.02,18.15,344.91
3345,1502,238,4,251.63,50.33,956.19
3346,1502,267,1,609.89,0.0,609.89
3347,1503,186,1,580.3,0.0,580.3
3348,1504,375,1,26.0,2.6,23.4
3349,1504,365,1,491.73,0.0,491.73
3350,1505,37,2,55.66,0.0,111.32
3351,1505,215,1,446.74,0.0,446.74
3352,1505,431,2,1014.36,0.0,2028.72
3353,1505,90,1,1210.79,0.0,1210.79
3354,1506,110,2,1839.27,0.0,3678.54
3355,1506,390,3,353.78,0.0,1061.34
3356,1506,68,4,381.19,0.0,1524.76
3357,1506,62,1,75.78,0.0,75.78
3358,1507,328,1,166.24,0.0,166.24
3359,1508,465,1,104.67,15.7,88.97
3360,1508,412,2,206.18,41.24,371.12
3361,1509,181,1,462.14,46.21,415.93
3362,1509,107,1,1446.88,72.34,1374.54
3363,1509,135,3,105.47,31.64,284.77
3364,1510,31,1,410.35,0.0,410.35
3365,1511,473,1,242.48,24.25,218.23
3366,1512,62,1,75.78,3.79,71.99
3367,1512,443,1,481.51,48.15,433.36
3368,1512,32,1,493.46,0.0,493.46
3369,1512,455,1,889.93,44.5,845.43
3370,1513,157,1,1490.54,74.53,1416.01
3371,1513,358,4,447.15,0.0,1788.6
3372,1513,172,3,552.6,0.0,1657.8
3373,1514,113,1,199.75,0.0,199.75
3374,1514,461,2,93.37,28.01,158.73
3375,1515,109,1,228.13,0.0,228.13
3376,1515,37,2,55.66,0.0,111.32
3377,1516,357,1,588.86,0.0,588.86
3378,1516,35,1,121.58,0.0,121.58
3379,1516,239,1,745.29,0.0,745.29
3380,1516,366,1,289.01,0.0,289.01
3381,1517,29,1,324.62,0.0,324.62
3382,1517,349,2,957.08,0.0,1914.16
3383,1518,14,2,314.48,94.34,534.62
3384,1518,152,3,696.66,0.0,2089.98
3385,1519,95,1,273.61,0.0,273.61
3386,1519,124,2,302.1,60.42,543.78
3387,1520,93,3,598.67,0.0,1796.01
3388,1520,45,1,711.16,0.0,711.16
3389,1521,164,1,345.24,0.0,345.24
3390,1521,284,1,131.83,19.77,112.06
3391,1522,160,1,377.13,18.86,358.27
3392,1522,116,1,1256.01,0.0,1256.01
3393,1522,451,1,64.39,6.44,57.95
3394,1523,424,1,621.42,0.0,621.42
3395,1523,336,1,128.31,0.0,128.31
3396,1524,474,1,49.57,2.48,47.09
3397,1525,427,2,321.59,0.0,643.18
3398,1525,147,2,278.34,55.67,501.01
3399,1526,229,1,578.64,28.93,549.71
3400,1527,380,1,100.32,0.0,100.32
3401,1527,312,1,635.93,0.0,635.93
3402,1527,366,1,289.01,0.0,289.01
3403,1528,476,1,180.12,0.0,180.12
3404,1529,393,1,497.61,0.0,497.61
3405,1529,64,3,686.09,0.0,2058.27
3406,1530,97,4,168.9,0.0,675.6
3407,1531,34,1,298.44,0.0,298.44
3408,1532,212,1,768.71,76.87,691.84
3409,1532,216,1,455.68,22.78,432.9
3410,1533,489,1,271.04,0.0,271.04
3411,1533,108,1,382.1,0.0,382.1
3412,1534,241,1,151.78,15.18,136.6
3413,1534,138,1,439.01,0.0,439.01
3414,1534,197,1,92.09,0.0,92.09
3415,1535,53,3,53.69,8.05,153.02
3416,1535,199,1,225.97,0.0,225.97
3417,1536,189,4,319.55,0.0,1278.2
3418,1536,224,2,483.98,0.0,967.96
3419,1537,433,1,420.63,0.0,420.63
3420,1537,459,1,846.28,0.0,846.28
3421,1538,223,1,220.63,22.06,198.57
3422,1538,218,1,177.67,0.0,177.67
3423,1538,52,1,126.48,6.32,120.16
3424,1539,268,2,735.4,0.0,1470.8
3425,1539,323,4,386.9,0.0,1547.6
3426,1539,36,1,477.42,0.0,477.42
3427,1539,350,2,321.01,32.1,609.92
3428,1540,222,1,410.97,0.0,410.97
3429,1540,393,2,497.61,0.0,995.22
3430,1540,330,1,326.09,0.0,326.09
3431,1540,476,2,180.12,0.0,360.24
3432,1541,370,1,31.67,0.0,31.67
3433,1541,499,1,374.96,0.0,374.96
3434,1542,324,2,138.85,0.0,277.7
3435,1542,368,3,567.64,0.0,1702.92
3436,1542,437,1,1380.87,0.0,1380.87
3437,1542,62,1,75.78,0.0,75.78
3438,1542,401,1,402.27,0.0,402.27
3439,1543,341,2,130.63,0.0,261.26
3440,1544,418,1,564.71,0.0,564.71
3441,1544,423,2,323.68,97.1,550.26
3442,1544,291,1,1834.91,91.75,1743.16
3443,1545,401,1,402.27,0.0,402.27
3444,1546,119,2,910.77,91.08,1730.46
3445,1547,250,1,422.96,0.0,422.96
3446,1548,123,1,91.11,0.0,91.11
3447,1548,151,2,528.49,52.85,1004.13
3448,1548,11,1,218.83,21.88,196.95
3449,1548,74,1,266.63,0.0,266.63
3450,1549,292,3,251.54,0.0,754.62
3451,1549,59,1,291.63,0.0,291.63
3452,1549,422,1,206.67,20.67,186.0
3453,1550,113,2,199.75,0.0,399.5
3454,1551,222,1,410.97,0.0,410.97
3455,1552,144,3,449.91,202.46,1147.27
3456,1553,365,2,491.73,98.35,885.11
3457,1554,281,1,203.5,0.0,203.5
3458,1555,323,1,386.9,19.34,367.56
3459,1555,78,1,1233.01,61.65,1171.36
3460,1555,439,2,55.25,16.57,93.93
3461,1555,228,1,199.9,0.0,199.9
3462,1556,464,1,382.94,0.0,382.94
3463,1556,250,1,422.96,0.0,422.96
3464,1556,473,3,242.48,0.0,727.44
3465,1557,433,1,420.63,0.0,420.63
3466,1558,197,1,92.09,9.21,82.88
3467,1559,441,1,416.67,0.0,416.67
3468,1559,343,1,389.98,0.0,389.98
3469,1560,313,1,548.86,0.0,548.86
3470,1560,18,1,216.42,0.0,216.42
3471,1561,157,2,1490.54,0.0,2981.08
3472,1561,360,2,74.44,14.89,133.99
3473,1561,22,1,172.31,0.0,172.31
3474,1562,241,1,151.78,0.0,151.78
3475,1563,296,2,371.76,0.0,743.52
3476,1563,324,1,138.85,6.94,131.91
3477,1563,384,1,61.77,0.0,61.77
3478,1564,299,1,2047.37,0.0,2047.37
3479,1564,145,1,771.94,0.0,771.94
3480,1564,243,1,230.28,0.0,230.28
3481,1565,385,1,213.51,0.0,213.51
3482,1565,367,1,457.38,0.0,457.38
3483,1566,309,1,596.2,0.0,596.2
3484,1566,80,1,1519.77,75.99,1443.78
3485,1567,204,1,974.33,48.72,925.61
3486,1567,308,1,1192.22,0.0,1192.22
3487,1567,201,2,1113.84,0.0,2227.68
3488,1567,107,3,1446.88,0.0,4340.64
3489,1567,347,1,915.83,45.79,870.04
3490,1568,207,1,189.17,0.0,189.17
3491,1568,288,1,456.92,0.0,456.92
3492,1569,355,1,233.24,0.0,233.24
3493,1569,353,1,202.79,0.0,202.79
3494,1570,230,1,718.65,0.0,718.65
3495,1570,166,1,56.16,2.81,53.35
3496,1570,78,2,1233.01,0.0,2466.02
3497,1570,138,1,439.01,0.0,439.01
3498,1571,380,1,100.32,0.0,100.32
3499,1571,4,1,577.84,0.0,577.84
3500,1571,275,1,1081.83,0.0,1081.83
3501,1572,242,1,278.87,0.0,278.87
3502,1572,62,1,75.78,11.37,64.41
3503,1572,194,1,128.74,0.0,128.74
3504,1573,77,1,359.08,0.0,359.08
3505,1574,390,1,353.78,0.0,353.78
3506,1574,451,1,64.39,9.66,54.73
3507,1575,26,1,681.68,68.17,613.51
3508,1575,38,1,617.24,0.0,617.24
3509,1575,5,1,631.56,0.0,631.56
3510,1576,64,1,686.09,34.3,651.79
3511,1577,66,1,475.17,23.76,451.41
3512,1577,358,4,447.15,0.0,1788.6
3513,1577,357,1,588.86,58.89,529.97
3514,1577,56,1,1140.78,0.0,1140.78
3515,1578,99,1,1704.38,255.66,1448.72
3516,1578,40,2,41.35,0.0,82.7
3517,1578,448,1,269.1,40.37,228.73
3518,1579,97,2,168.9,0.0,337.8
3519,1580,82,2,263.41,0.0,526.82
3520,1580,113,1,199.75,19.98,179.77
3521,1581,364,1,1028.56,51.43,977.13
3522,1581,118,2,834.79,0.0,1669.58
3523,1582,69,1,966.66,145.0,821.66
3524,1582,17,2,196.14,0.0,392.28
3525,1582,117,1,505.13,0.0,505.13
3526,1582,1,1,282.39,42.36,240.03
3527,1582,248,1,1578.51,78.93,1499.58
3528,1583,90,1,1210.79,0.0,1210.79
3529,1584,216,1,455.68,22.78,432.9
3530,1584,424,2,621.42,124.28,1118.56
3531,1585,216,1,455.68,0.0,455.68
3532,1585,213,1,289.89,14.49,275.4
3533,1586,378,2,227.81,0.0,455.62
3534,1586,494,1,399.07,19.95,379.12
3535,1586,169,1,28.08,4.21,23.87
3536,1587,63,1,402.03,20.1,381.93
3537,1587,452,1,356.21,0.0,356.21
3538,1588,289,4,153.72,30.74,584.14
3539,1589,11,1,218.83,10.94,207.89
3540,1589,77,1,359.08,0.0,359.08
3541,1589,239,1,745.29,0.0,745.29
3542,1590,40,1,41.35,0.0,41.35
3543,1590,357,1,588.86,0.0,588.86
3544,1590,201,3,1113.84,0.0,3341.52
3545,1590,244,1,102.52,0.0,102.52
3546,1591,22,3,172.31,0.0,516.93
3547,1591,93,2,598.67,119.73,1077.61
3548,1592,495,1,1287.58,0.0,1287.58
3549,1592,77,1,359.08,35.91,323.17
3550,1593,150,1,98.25,0.0,98.25
3551,1593,389,3,631.25,0.0,1893.75
3552,1594,496,1,462.53,0.0,462.53
3553,1594,194,1,128.74,19.31,109.43
3554,1594,21,1,570.31,0.0,570.31
3555,1594,400,2,478.07,47.81,908.33
3556,1594,336,2,128.31,0.0,256.62
3557,1595,205,1,392.11,0.0,392.11
3558,1596,120,1,64.89,0.0,64.89
3559,1596,396,1,388.2,19.41,368.79
3560,1597,320,1,232.41,0.0,232.41
3561,1598,299,2,2047.37,409.47,3685.27
3562,1598,170,1,1955.6,0.0,1955.6
3563,1599,192,1,435.03,0.0,435.03
3564,1599,74,1,266.63,0.0,266.63
3565,1599,104,1,538.44,0.0,538.44
3566,1599,49,1,470.49,0.0,470.49
3567,1599,368,2,567.64,56.76,1078.52
3568,1600,262,1,589.98,29.5,560.48
3569,1600,369,1,133.54,6.68,126.86
3570,1601,351,1,363.01,0.0,363.01
3571,1601,144,1,449.91,0.0,449.91
3572,1602,64,1,686.09,0.0,686.09
3573,1602,410,1,306.16,15.31,290.85
3574,1602,431,2,1014.36,0.0,2028.72
3575,1602,137,3,138.5,0.0,415.5
3576,1602,249,1,304.07,0.0,304.07
3577,1603,428,1,459.27,0.0,459.27
3578,1603,494,1,399.07,19.95,379.12
3579,1603,252,4,237.74,0.0,950.96
3580,1603,257,2,634.07,0.0,1268.14
3581,1604,162,1,217.78,10.89,206.89
3582,1604,85,1,302.51,0.0,302.51
3583,1605,437,1,1380.87,0.0,1380.87
3584,1605,49,4,470.49,0.0,1881.96
3585,1605,284,1,131.83,0.0,131.83
3586,1606,298,1,1913.81,0.0,1913.81
3587,1607,108,1,382.1,0.0,382.1
3588,1607,467,1,340.69,0.0,340.69
3589,1608,430,1,208.64,0.0,208.64
3590,1608,257,1,634.07,0.0,634.07
3591,1608,101,1,799.75,0.0,799.75
3592,1609,315,3,37.13,16.71,94.68
3593,1609,171,1,228.98,0.0,228.98
3594,1610,142,1,331.53,0.0,331.53
3595,1610,32,3,493.46,74.02,1406.36
3596,1611,216,1,455.68,0.0,455.68
3597,1612,13,1,310.16,0.0,310.16
3598,1613,251,1,315.76,0.0,315.76
3599,1614,404,1,679.99,0.0,679.99
3600,1614,24,1,184.36,9.22,175.14
3601,1615,398,2,326.26,0.0,652.52
3602,1616,210,4,103.27,20.65,392.43
3603,1616,475,2,542.0,0.0,1084.0
3604,1617,298,1,1913.81,0.0,1913.81
3605,1617,474,3,49.57,0.0,148.71
3606,1618,30,1,699.23,69.92,629.31
3607,1618,39,2,295.64,0.0,591.28
3608,1618,317,1,615.4,0.0,615.4
3609,1619,219,1,57.92,0.0,57.92
3610,1619,29,2,324.62,64.92,584.32
3611,1619,87,1,615.05,0.0,615.05
3612,1619,127,1,1365.53,204.83,1160.7
3613,1619,192,1,435.03,0.0,435.03
3614,1620,358,1,447.15,0.0,447.15
3615,1621,451,2,64.39,0.0,128.78
3616,1621,446,1,911.16,45.56,865.6
3617,1621,350,1,321.01,0.0,321.01
3618,1622,252,2,237.74,23.77,451.71
3619,1622,103,1,830.74,0.0,830.74
3620,1622,42,1,225.27,0.0,225.27
3621,1623,444,1,674.49,67.45,607.04
3622,1624,30,1,699.23,0.0,699.23
3623,1624,181,2,462.14,0.0,924.28
3624,1625,366,1,289.01,0.0,289.01
3625,1626,150,1,98.25,9.83,88.42
3626,1627,369,2,133.54,0.0,267.08
3627,1627,396,1,388.2,0.0,388.2
3628,1627,411,1,777.6,0.0,777.6
3629,1627,356,4,634.44,0.0,2537.76
3630,1628,134,2,647.85,0.0,1295.7
3631,1629,141,1,876.47,0.0,876.47
3632,1630,52,1,126.48,0.0,126.48
3633,1630,251,2,315.76,0.0,631.52
3634,1631,454,2,1308.77,261.75,2355.79
3635,1631,266,1,43.33,0.0,43.33
3636,1632,211,1,431.31,0.0,431.31
3637,1633,3,1,366.35,0.0,366.35
3638,1633,158,1,655.65,98.35,557.3
3639,1633,418,1,564.71,0.0,564.71
3640,1633,129,1,328.67,0.0,328.67
3641,1634,166,2,56.16,16.85,95.47
3642,1635,57,1,1602.32,0.0,1602.32
3643,1636,197,1,92.09,0.0,92.09
3644,1637,56,1,1140.78,0.0,1140.78
3645,1638,261,1,121.02,0.0,121.02
3646,1638,116,2,1256.01,125.6,2386.42
3647,1638,56,1,1140.78,57.04,1083.74
3648,1638,121,1,75.34,0.0,75.34
3649,1638,271,2,194.2,19.42,368.98
3650,1639,466,1,178.96,0.0,178.96
3651,1639,344,1,810.97,0.0,810.97
3652,1640,24,1,184.36,18.44,165.92
3653,1641,54,1,260.44,0.0,260.44
3654,1642,33,1,878.41,131.76,746.65
3655,1642,298,1,1913.81,287.07,1626.74
3656,1642,75,1,572.82,0.0,572.82
3657,1642,484,1,69.16,0.0,69.16
3658,1642,346,1,53.28,0.0,53.28
3659,1643,123,1,91.11,0.0,91.11
3660,1643,188,1,165.39,0.0,165.39
3661,1644,147,1,278.34,13.92,264.42
3662,1644,364,1,1028.56,0.0,1028.56
3663,1644,380,1,100.32,0.0,100.32
3664,1645,404,2,679.99,0.0,1359.98
3665,1645,241,2,151.78,0.0,303.56
3666,1645,209,1,162.15,0.0,162.15
3667,1645,72,1,1056.29,0.0,1056.29
3668,1646,235,2,93.71,0.0,187.42
3669,1646,222,1,410.97,0.0,410.97
3670,1646,425,1,658.16,32.91,625.25
3671,1646,273,3,1772.46,0.0,5317.38
3672,1647,194,2,128.74,25.75,231.73
3673,1647,71,3,267.56,0.0,802.68
3674,1647,340,1,606.04,0.0,606.04
3675,1648,459,1,846.28,84.63,761.65
3676,1648,246,1,202.22,10.11,192.11
3677,1648,354,3,1184.44,0.0,3553.32
3678,1649,412,1,206.18,0.0,206.18
3679,1649,357,1,588.86,0.0,588.86
3680,1650,373,1,204.99,0.0,204.99
3681,1650,233,1,62.54,3.13,59.41
3682,1651,300,2,1196.68,119.67,2273.69
3683,1651,500,3,47.16,0.0,141.48
3684,1651,340,3,606.04,0.0,1818.12
3685,1651,422,1,206.67,0.0,206.67
3686,1652,394,1,395.25,0.0,395.25
3687,1653,212,1,768.71,0.0,768.71
3688,1653,246,1,202.22,0.0,202.22
3689,1653,197,3,92.09,0.0,276.27
3690,1654,237,1,1417.77,141.78,1275.99
3691,1654,415,1,783.51,0.0,783.51
3692,1654,360,2,74.44,0.0,148.88
3693,1655,104,1,538.44,26.92,511.52
3694,1656,345,1,632.85,0.0,632.85
3695,1656,140,1,1731.23,0.0,1731.23
3696,1656,156,1,806.18,0.0,806.18
3697,1656,405,3,307.63,138.43,784.46
3698,1656,157,2,1490.54,149.05,2832.03
3699,1657,180,2,276.98,0.0,553.96
3700,1658,236,1,51.08,7.66,43.42
3701,1659,409,4,306.05,0.0,1224.2
3702,1659,481,1,836.29,0.0,836.29
3703,1660,180,1,276.98,27.7,249.28
3704,1661,418,1,564.71,0.0,564.71
3705,1661,84,4,657.48,0.0,2629.92
3706,1662,213,2,289.89,0.0,579.78
3707,1662,25,1,129.08,12.91,116.17
3708,1662,248,1,1578.51,0.0,1578.51
3709,1662,390,1,353.78,17.69,336.09
3710,1662,251,2,315.76,0.0,631.52
3711,1663,228,1,199.9,0.0,199.9
3712,1664,476,2,180.12,0.0,360.24
3713,1664,306,1,99.19,0.0,99.19
3714,1665,315,1,37.13,0.0,37.13
3715,1666,156,1,806.18,0.0,806.18
3716,1666,317,1,615.4,0.0,615.4
3717,1666,337,4,443.22,88.64,1684.24
3718,1667,245,1,1422.66,0.0,1422.66
3719,1668,474,2,49.57,0.0,99.14
3720,1669,202,1,27.4,0.0,27.4
3721,1669,251,1,315.76,0.0,315.76
3722,1669,403,1,53.13,0.0,53.13
3723,1670,309,1,596.2,29.81,566.39
3724,1671,389,1,631.25,0.0,631.25
3725,1671,330,1,326.09,16.3,309.79
3726,1672,485,1,812.13,40.61,771.52
3727,1672,386,1,60.59,0.0,60.59
3728,1673,9,2,446.87,89.37,804.37
3729,1673,61,1,706.83,0.0,706.83
3730,1674,134,1,647.85,0.0,647.85
3731,1675,13,2,310.16,0.0,620.32
3732,1675,251,1,315.76,0.0,315.76
3733,1675,247,3,687.69,0.0,2063.07
3734,1676,442,2,974.22,97.42,1851.02
3735,1677,409,1,306.05,0.0,306.05
3736,1677,491,1,510.48,0.0,510.48
3737,1678,452,2,356.21,0.0,712.42
3738,1678,223,1,220.63,0.0,220.63
3739,1679,366,4,289.01,57.8,1098.24
3740,1679,68,1,381.19,19.06,362.13
3741,1679,253,1,555.76,0.0,555.76
3742,1680,56,1,1140.78,0.0,1140.78
3743,1680,128,1,51.46,0.0,51.46
3744,1680,208,1,325.58,0.0,325.58
3745,1681,37,2,55.66,0.0,111.32
3746,1682,407,1,282.38,0.0,282.38
3747,1682,424,1,621.42,0.0,621.42
3748,1683,498,1,592.38,0.0,592.38
3749,1683,10,1,437.16,21.86,415.3
3750,1684,133,1,667.4,33.37,634.03
3751,1684,208,1,325.58,0.0,325.58
3752,1685,222,1,410.97,0.0,410.97
3753,1685,130,1,192.21,9.61,182.6
3754,1685,128,1,51.46,2.57,48.89
3755,1686,487,2,326.51,0.0,653.02
3756,1686,260,1,168.38,0.0,168.38
3757,1686,378,1,227.81,11.39,216.42
3758,1687,423,1,323.68,0.0,323.68
3759,1687,210,1,103.27,0.0,103.27
3760,1688,287,1,274.76,41.21,233.55
3761,1688,246,1,202.22,20.22,182.0
3762,1689,54,2,260.44,0.0,520.88
3763,1690,98,1,230.17,11.51,218.66
3764,1690,94,1,1804.89,0.0,1804.89
3765,1691,245,2,1422.66,0.0,2845.32
3766,1691,248,1,1578.51,0.0,1578.51
3767,1692,246,2,202.22,0.0,404.44
3768,1692,63,1,402.03,0.0,402.03
3769,1693,282,1,529.29,0.0,529.29
3770,1693,175,1,377.52,0.0,377.52
3771,1694,1,1,282.39,0.0,282.39
3772,1694,119,1,910.77,0.0,910.77
3773,1694,257,1,634.07,0.0,634.07
3774,1694,329,1,368.94,0.0,368.94
3775,1695,1,1,282.39,0.0,282.39
3776,1696,141,1,876.47,0.0,876.47
3777,1696,391,1,777.17,0.0,777.17
3778,1696,208,2,325.58,0.0,651.16
3779,1697,175,1,377.52,37.75,339.77
3780,1698,46,1,265.5,0.0,265.5
3781,1698,56,1,1140.78,0.0,1140.78
3782,1698,278,1,397.33,19.87,377.46
3783,1698,304,2,245.12,24.51,465.73
3784,1699,210,2,103.27,0.0,206.54
3785,1700,133,1,667.4,0.0,667.4
3786,1700,35,1,121.58,0.0,121.58
3787,1700,68,2,381.19,0.0,762.38
3788,1701,490,2,183.23,0.0,366.46
3789,1701,303,1,73.91,0.0,73.91
3790,1701,373,1,204.99,0.0,204.99
3791,1702,137,2,138.5,0.0,277.0
3792,1702,239,1,745.29,74.53,670.76
3793,1703,321,1,246.85,0.0,246.85
3794,1703,328,1,166.24,0.0,166.24
3795,1703,307,1,107.42,16.11,91.31
3796,1703,479,2,964.6,0.0,1929.2
3797,1704,484,2,69.16,6.92,131.4
3798,1704,100,1,29.6,2.96,26.64
3799,1705,474,3,49.57,0.0,148.71
3800,1706,320,2,232.41,0.0,464.82
3801,1706,469,1,52.91,0.0,52.91
3802,1707,118,1,834.79,0.0,834.79
3803,1708,410,1,306.16,0.0,306.16
3804,1708,225,2,506.32,0.0,1012.64
3805,1709,181,1,462.14,0.0,462.14
3806,1709,387,1,308.65,0.0,308.65
3807,1710,197,1,92.09,0.0,92.09
3808,1710,402,3,232.64,34.9,663.02
3809,1711,216,2,455.68,45.57,865.79
3810,1711,307,1,107.42,0.0,107.42
3811,1711,266,1,43.33,0.0,43.33
3812,1711,194,1,128.74,19.31,109.43
3813,1711,337,1,443.22,0.0,443.22
3814,1712,216,2,455.68,0.0,911.36
3815,1712,10,2,437.16,0.0,874.32
