id_pedido,id_cliente,data_pedido,canal_venda,status_pedido,valor_frete,desconto_pedido,valor_total
12005,1439,2024-03-16 19:30:15,Site,Concluido,23.23,10.0,400.13
12006,1422,2025-07-24 23:09:29,Site,Concluido,23.58,0.0,515.76
12007,1127,2025-05-31 14:55:06,Site,Concluido,18.6,10.0,2020.88
12008,2684,2025-11-26 17:32:37,Site,Concluido,15.43,0.0,968.88
12009,1781,2025-05-06 06:41:38,App,Concluido,33.65,15.0,2593.81
12010,1532,2025-08-24 13:13:30,Site,Concluido,29.75,15.0,541.01
12011,1915,2024-04-26 09:45:02,App,Concluido,3.1,0.0,470.86
12012,1233,2025-11-11 20:34:41,App,Concluido,0.0,5.0,299.82
12013,1957,2025-02-24 02:29:13,App,Concluido,4.97,0.0,2740.9
12014,393,2025-08-12 02:24:58,Marketplace,Concluido,15.95,0.0,2312.92
12015,826,2025-08-03 03:14:53,App,Concluido,23.5,0.0,614.78
12016,2964,2024-01-03 08:31:31,App,Concluido,9.4,20.0,1078.53
12017,2396,2025-04-08 03:50:40,Site,Concluido,21.68,10.0,5364.28
12018,4146,2024-08-06 09:20:48,Site,Concluido,13.74,0.0,392.31
12019,4896,2025-11-10 04:53:40,Marketplace,Concluido,0.91,0.0,6098.84
12020,1793,2024-08-31 22:57:29,Site,Concluido,0.0,0.0,1281.22
12021,3065,2025-02-12 06:23:36,Site,Concluido,1.47,0.0,240.21
12022,1364,2025-09-28 22:04:11,Site,Concluido,22.33,0.0,1623.59
12023,2349,2024-04-05 14:39:48,Marketplace,Concluido,30.59,10.0,3721.31
12024,3552,2025-12-04 16:55:27,Marketplace,Concluido,10.67,0.0,1570.52
12025,3629,2024-02-10 21:41:41,Site,Concluido,34.91,30.0,350.36
12026,3337,2024-08-21 05:08:09,Site,Concluido,2.9,20.0,483.04
12027,1566,2025-12-23 06:31:04,Marketplace,Concluido,7.16,15.0,1236.99
12028,3668,2025-01-25 02:33:38,Site,Em processamento,8.62,0.0,537.47
12029,2214,2025-04-14 21:27:55,Site,Concluido,0.0,0.0,181.48
12030,4097,2024-05-13 11:34:22,Site,Concluido,31.46,15.0,2029.98
12031,1020,2025-09-15 04:47:31,App,Concluido,16.5,5.0,1418.17
12032,1285,2024-03-04 19:06:41,Marketplace,Concluido,17.94,5.0,1998.58
12033,63,2024-06-02 21:52:45,Site,Cancelado,13.77,5.0,520.65
12034,2531,2024-09-29 18:32:51,Marketplace,Concluido,32.94,0.0,1163.35
12035,3393,2024-11-01 01:44:07,Site,Concluido,6.89,0.0,4982.75
12036,3273,2025-07-27 02:31:13,App,Concluido,0.0,0.0,1986.82
12037,2270,2025-05-03 01:33:23,Site,Em processamento,32.05,0.0,422.47
12038,4248,2024-03-20 00:51:19,App,Concluido,27.36,12.64,39.99
12039,644,2024-12-14 19:55:18,Marketplace,Concluido,19.18,0.0,5970.78
12040,4722,2024-09-06 09:15:04,Marketplace,Concluido,4.97,0.0,1010.95
12041,217,2024-05-21 15:14:22,Site,Em processamento,17.21,20.0,1163.3
12042,196,2025-01-08 19:45:33,Marketplace,Em processamento,23.11,10.0,7224.15
12043,3865,2024-01-02 19:19:10,App,Concluido,2.43,15.0,1031.12
12044,3274,2025-08-23 06:39:29,Site,Concluido,21.97,15.0,1579.81
12045,2695,2025-04-25 17:39:15,Marketplace,Concluido,5.96,10.0,705.31
12046,3213,2025-06-10 01:22:00,App,Concluido,23.38,10.0,1021.38
12047,2756,2025-10-10 23:27:17,App,Concluido,22.46,0.0,1102.48
12048,1522,2024-03-23 15:28:24,Marketplace,Em processamento,6.12,0.0,1375.55
12049,1081,2024-08-28 09:43:36,Site,Concluido,18.76,10.0,1092.56
12050,722,2025-07-25 04:40:54,App,Concluido,23.0,0.0,1046.76
12051,1563,2025-05-27 19:04:06,Marketplace,Concluido,24.89,5.0,1001.57
12052,640,2024-08-08 08:14:55,App,Concluido,31.43,0.0,2125.66
12053,4261,2024-05-02 22:36:39,App,Concluido,27.47,0.0,112.38
12054,4311,2024-12-16 01:40:01,Site,Concluido,18.76,0.0,2151.66
12055,3788,2024-11-10 17:03:07,Site,Concluido,19.85,0.0,1929.98
12056,3737,2024-04-10 16:33:17,App,Concluido,0.0,0.0,1882.07
12057,90,2025-06-12 05:43:34,App,Concluido,14.31,10.0,2664.28
12058,2922,2024-04-18 23:57:57,Marketplace,Concluido,15.2,15.0,273.81
12059,1252,2025-04-29 06:23:18,Marketplace,Concluido,12.87,0.0,176.94
12060,1103,2025-05-13 09:43:17,Site,Concluido,17.76,0.0,2256.16
12061,4704,2025-12-07 14:53:46,App,Em processamento,8.83,10.0,626.46
12062,349,2025-05-01 01:13:54,App,Concluido,10.98,25.0,1366.85
12063,3914,2024-03-27 17:37:24,App,Concluido,5.76,15.0,194.26
12064,4053,2025-11-07 05:58:13,Marketplace,Concluido,3.55,10.0,1054.83
12065,2942,2024-09-04 12:06:06,App,Concluido,26.81,20.0,1190.56
12066,246,2024-08-27 13:33:06,Marketplace,Concluido,22.37,20.0,5004.85
12067,272,2024-10-24 00:36:49,App,Concluido,31.78,0.0,2005.98
12068,2031,2024-07-19 23:05:14,App,Concluido,0.0,0.0,3640.47
12069,4499,2024-11-30 04:39:40,Site,Concluido,4.85,0.0,578.8
12070,3188,2024-01-18 13:39:47,Site,Concluido,0.0,0.0,267.2
12071,3507,2025-03-18 10:44:40,App,Concluido,22.95,0.0,1785.04
12072,1466,2024-10-30 15:46:40,App,Concluido,10.13,5.0,2318.05
12073,1196,2024-12-18 12:10:31,App,Concluido,15.42,0.0,3368.15
12074,3088,2024-10-24 22:22:12,Site,Concluido,9.57,5.0,2169.24
12075,3009,2024-10-08 01:23:45,Site,Concluido,0.27,15.0,1003.01
12076,3824,2024-07-11 23:29:49,Site,Concluido,0.0,0.0,1081.93
12077,1615,2025-06-17 20:49:21,App,Cancelado,26.77,0.0,831.58
12078,1127,2024-12-27 04:11:22,Marketplace,Concluido,22.01,15.0,155.15
12079,4380,2025-06-17 06:13:30,Marketplace,Concluido,33.17,10.0,2555.85
12080,517,2024-10-14 11:59:14,Marketplace,Concluido,0.0,0.0,831.15
12081,2666,2024-02-12 11:04:16,Marketplace,Concluido,29.72,0.0,392.73
12082,1302,2024-06-23 23:13:52,Site,Em processamento,11.27,0.0,793.69
12083,612,2025-05-13 23:39:13,Site,Concluido,20.46,20.0,230.63
12084,750,2024-04-23 14:38:57,Site,Concluido,22.69,5.0,2567.9
12085,1857,2025-11-01 05:24:45,App,Concluido,0.08,20.0,2679.45
12086,400,2025-08-11 20:30:36,Marketplace,Cancelado,34.01,0.0,1527.03
12087,1527,2024-09-01 00:34:45,Marketplace,Concluido,0.0,5.0,642.85
12088,2025,2025-04-14 06:30:38,Marketplace,Concluido,28.5,0.0,334.53
12089,320,2024-12-12 23:12:10,App,Concluido,31.23,0.0,617.7
12090,336,2025-03-19 17:48:07,Site,Concluido,29.02,0.0,2963.02
12091,2099,2025-09-18 03:25:47,Site,Concluido,5.32,30.0,1761.72
12092,174,2025-06-03 22:02:43,App,Cancelado,0.0,5.0,4142.6
12093,4020,2024-08-14 04:25:54,Site,Concluido,24.08,0.0,588.38
12094,1642,2025-08-14 04:09:00,Site,Concluido,6.34,10.0,609.43
12095,501,2025-07-27 21:01:01,App,Concluido,22.27,0.0,705.28
12096,3647,2024-03-22 06:57:20,App,Concluido,10.64,0.0,3027.09
12097,2364,2025-11-19 20:58:47,App,Em processamento,18.72,25.0,6683.42
12098,1857,2024-04-03 08:18:20,Marketplace,Concluido,23.12,0.0,93.33
12099,3153,2024-08-08 18:13:48,App,Concluido,4.21,10.0,1563.89
12100,1897,2024-02-19 10:39:42,Marketplace,Concluido,22.06,0.0,215.53
12101,1719,2024-07-24 17:51:06,App,Concluido,6.99,0.0,1270.11
12102,1779,2025-03-20 19:55:59,Site,Concluido,28.53,5.0,1279.63
12103,4793,2024-12-30 19:46:57,Site,Concluido,12.88,10.0,570.23
12104,3058,2025-03-15 22:12:59,Site,Concluido,2.66,20.0,4330.07
12105,4828,2024-04-03 05:15:02,App,Concluido,0.0,5.0,1055.05
12106,2714,2024-08-29 02:32:05,Site,Concluido,0.0,0.0,773.82
12107,3829,2025-08-09 11:46:31,App,Concluido,24.42,25.0,573.66
12108,4748,2024-07-23 16:39:58,App,Concluido,25.5,15.0,1741.73
12109,1095,2024-03-25 21:22:45,Site,Concluido,20.29,0.0,665.42
12110,46,2025-09-06 00:12:19,App,Concluido,13.5,25.0,1007.3
12111,1446,2024-05-28 07:21:32,Site,Concluido,24.9,0.0,2318.91
12112,2197,2024-07-31 16:20:13,Site,Concluido,0.0,0.0,899.79
12113,3202,2024-07-20 21:18:56,Site,Concluido,17.24,0.0,439.9
12114,456,2024-11-15 14:04:09,Site,Cancelado,14.28,15.0,2507.12
12115,1663,2024-02-18 08:40:48,App,Concluido,26.03,0.0,985.21
12116,2925,2025-07-15 00:42:11,App,Concluido,15.56,0.0,41.21
12117,966,2025-06-01 21:37:20,App,Concluido,30.52,0.0,3381.97
12118,4965,2024-10-24 17:27:00,Site,Concluido,28.13,0.0,3510.55
12119,1529,2024-02-15 14:54:18,App,Concluido,30.08,0.0,1410.34
12120,2977,2025-12-23 12:40:56,Site,Concluido,32.78,0.0,613.08
12121,3072,2025-07-18 17:33:28,Marketplace,Concluido,19.83,0.0,456.26
12122,4870,2024-11-12 11:44:24,App,Concluido,27.85,0.0,1342.81
12123,2522,2025-08-03 23:25:25,App,Concluido,16.52,30.0,1741.37
12124,1127,2025-07-26 21:17:19,Site,Concluido,21.37,0.0,622.63
12125,3405,2024-07-10 01:26:35,App,Concluido,27.54,0.0,1049.35
12126,4493,2025-09-30 09:26:08,Marketplace,Concluido,0.87,0.0,99.72
12127,2344,2025-05-25 01:09:13,Site,Concluido,19.37,0.0,581.9
12128,107,2025-04-16 04:55:48,App,Cancelado,22.04,0.0,2546.84
12129,2578,2024-01-09 15:55:21,App,Concluido,16.85,30.0,1762.1
12130,3155,2025-02-13 12:41:05,App,Em processamento,11.16,10.0,1842.62
12131,4384,2024-05-09 21:02:51,Site,Concluido,26.31,10.0,594.95
12132,4054,2024-07-08 22:00:32,Site,Concluido,33.98,0.0,5320.04
12133,4802,2024-01-18 03:25:00,Site,Concluido,0.0,5.0,2944.79
12134,215,2025-03-14 03:19:16,Site,Concluido,21.21,0.0,558.09
12135,4440,2025-05-12 19:27:16,Marketplace,Concluido,14.74,0.0,335.75
12136,4290,2024-12-06 00:46:56,Marketplace,Concluido,5.78,15.0,4502.25
12137,4254,2024-11-22 01:20:12,Marketplace,Concluido,0.0,0.0,183.96
12138,465,2024-08-02 23:17:50,App,Concluido,18.87,0.0,2367.8
12139,2373,2025-06-26 19:13:00,Site,Concluido,0.0,10.0,211.58
12140,592,2024-07-27 18:28:38,Marketplace,Concluido,32.75,0.0,513.56
12141,2189,2024-09-03 22:36:50,App,Concluido,18.91,0.0,467.37
12142,884,2025-09-29 11:45:14,App,Cancelado,0.0,20.0,561.31
12143,4159,2024-01-12 15:43:24,App,Concluido,7.55,20.0,171.02
12144,304,2025-07-18 01:50:45,App,Cancelado,1.94,5.0,2306.66
12145,4492,2024-05-01 19:08:31,Marketplace,Concluido,16.13,0.0,4206.55
12146,334,2025-07-14 15:46:05,Marketplace,Concluido,13.26,0.0,235.33
12147,2834,2024-09-07 07:45:28,Site,Concluido,1.37,0.0,1898.53
12148,4507,2025-10-25 16:34:41,Site,Concluido,18.84,15.0,3901.93
12149,2332,2024-02-23 14:49:53,Site,Concluido,0.0,0.0,131.14
12150,4562,2025-01-16 16:06:08,App,Cancelado,26.21,15.0,985.93
12151,80,2024-07-11 09:22:08,Site,Concluido,0.0,0.0,1774.8
12152,3764,2025-12-11 23:45:31,App,Cancelado,32.05,30.0,600.04
12153,2832,2024-03-20 19:22:43,Site,Concluido,23.83,0.0,2743.85
12154,1978,2024-09-09 04:39:18,Site,Concluido,34.92,0.0,600.92
12155,733,2024-12-28 20:17:55,Site,Concluido,0.0,0.0,2421.58
12156,3977,2025-06-13 15:00:36,Site,Concluido,21.91,5.0,2289.56
12157,1818,2024-02-16 19:55:49,Site,Concluido,14.28,0.0,94.47
12158,1385,2025-09-19 06:47:00,App,Concluido,0.0,0.0,1083.7
12159,2125,2024-03-28 16:46:21,Marketplace,Concluido,7.95,0.0,2601.09
12160,1199,2025-07-18 19:48:35,Site,Concluido,17.78,10.0,562.91
12161,2293,2024-04-11 18:25:01,App,Concluido,0.0,15.0,252.56
12162,4218,2025-05-26 06:37:28,Site,Concluido,0.0,0.0,1502.77
12163,185,2025-04-01 08:13:40,App,Concluido,16.25,0.0,256.56
12164,4128,2024-03-12 09:40:08,Marketplace,Cancelado,26.08,5.0,222.56
12165,998,2024-05-22 23:08:47,App,Concluido,22.0,25.0,617.98
12166,1987,2024-03-05 01:15:41,Site,Concluido,21.13,0.0,1760.06
12167,2810,2024-09-27 21:20:30,Site,Concluido,1.14,10.0,440.78
12168,4665,2025-12-05 10:28:51,Site,Concluido,26.81,15.0,2277.43
12169,2358,2024-03-19 11:12:24,Site,Concluido,0.0,0.0,604.49
12170,1680,2024-06-26 07:39:48,Site,Concluido,24.83,15.0,2452.45
12171,4926,2025-11-07 11:34:31,Marketplace,Cancelado,0.0,5.0,863.15
12172,3040,2024-01-17 16:08:48,Marketplace,Concluido,10.06,0.0,1379.87
12173,4887,2024-10-25 04:02:22,Site,Concluido,0.0,0.0,220.63
12174,2512,2025-07-10 16:57:55,App,Cancelado,18.98,0.0,2351.83
12175,3528,2025-05-14 22:22:36,Marketplace,Concluido,34.69,0.0,1410.07
12176,3027,2024-01-20 03:11:42,Site,Concluido,2.91,0.0,1065.26
12177,2746,2025-10-23 22:17:00,App,Concluido,21.73,0.0,3232.03
12178,4174,2024-08-07 23:20:18,Site,Concluido,32.92,5.0,739.08
12179,2582,2024-12-22 02:41:11,Site,Concluido,6.75,0.0,1498.37
12180,4204,2024-01-20 00:21:52,Site,Concluido,0.0,30.0,390.48
12181,2812,2024-06-15 14:53:21,App,Concluido,3.36,0.0,134.93
12182,4091,2025-11-22 05:32:35,App,Concluido,28.35,0.0,6092.22
12183,370,2024-05-09 13:00:42,Site,Concluido,6.49,20.0,1259.46
12184,3744,2025-09-29 08:55:56,App,Concluido,7.67,15.0,2338.92
12185,2005,2025-04-30 11:57:09,Site,Concluido,17.67,20.0,396.74
12186,1704,2024-04-12 22:36:06,App,Concluido,21.54,0.0,2699.32
12187,3325,2025-02-14 09:10:26,App,Concluido,0.0,0.0,459.78
12188,441,2025-01-21 10:48:23,Site,Em processamento,9.42,5.0,3069.56
12189,3258,2024-04-03 09:29:41,Site,Concluido,0.0,0.0,1390.89
12190,2907,2024-05-22 14:20:23,App,Concluido,10.92,5.0,387.11
12191,227,2024-06-09 12:55:50,Site,Cancelado,33.33,0.0,522.54
12192,2402,2024-09-06 22:27:23,Marketplace,Concluido,22.97,5.0,2595.99
12193,4719,2024-02-02 19:02:28,Marketplace,Concluido,15.94,0.0,1681.17
12194,1025,2025-03-30 00:34:12,Site,Em processamento,8.57,10.0,6138.39
12195,3492,2025-03-05 16:32:02,Marketplace,Concluido,22.02,15.0,1256.17
12196,4257,2024-09-22 03:14:11,App,Concluido,15.85,0.0,2682.59
12197,871,2024-08-30 18:41:02,Marketplace,Concluido,5.24,0.0,1509.55
12198,3200,2025-12-07 08:05:43,App,Concluido,9.9,15.0,2667.98
12199,1746,2025-02-21 05:47:48,Marketplace,Concluido,15.59,0.0,187.9
12200,444,2025-01-05 06:01:32,App,Cancelado,30.12,20.0,1550.32
12201,4559,2025-02-02 07:10:22,Marketplace,Concluido,8.86,0.0,1698.56
12202,473,2024-10-11 18:13:12,Marketplace,Concluido,17.96,0.0,313.6
12203,80,2025-03-21 05:40:50,App,Concluido,0.0,25.0,758.05
12204,240,2024-12-01 06:16:09,Site,Em processamento,6.53,30.0,145.32
12205,4653,2024-11-03 21:27:46,App,Concluido,0.0,0.0,1050.84
12206,590,2024-06-19 17:49:43,App,Cancelado,0.0,20.0,27.62
12207,1361,2024-05-13 15:27:03,Site,Concluido,0.0,25.0,2025.63
12208,1885,2024-03-17 00:02:35,App,Concluido,10.93,15.0,1856.85
12209,2317,2024-02-04 03:08:38,Marketplace,Cancelado,4.18,0.0,2415.88
12210,4431,2025-01-02 18:34:13,Marketplace,Concluido,22.28,20.0,4209.58
12211,312,2024-10-06 18:40:22,App,Concluido,6.98,15.0,2587.58
12212,1077,2024-05-22 10:12:22,Site,Concluido,23.11,5.0,1012.56
12213,34,2024-05-09 17:02:29,App,Cancelado,1.79,0.0,1622.66
12214,1842,2025-05-10 04:42:52,Site,Concluido,31.01,0.0,1080.75
12215,4482,2024-06-03 07:08:28,Site,Concluido,9.72,10.0,923.36
12216,249,2024-04-03 17:51:52,Site,Concluido,0.0,20.0,589.89
12217,1135,2025-03-15 12:21:40,Site,Concluido,23.03,0.0,2279.7
12218,4890,2025-11-09 05:07:48,App,Concluido,29.81,0.0,1373.25
12219,4948,2024-07-21 12:07:33,Site,Concluido,4.08,20.0,602.48
12220,376,2024-06-16 20:03:21,App,Concluido,30.32,25.0,393.72
12221,724,2024-01-21 09:21:30,Site,Concluido,20.33,25.0,207.85
12222,1914,2025-02-06 18:42:04,Site,Concluido,33.13,10.0,1119.83
12223,4298,2025-04-30 18:46:11,Site,Concluido,30.97,15.0,4236.56
12224,2493,2025-01-13 06:06:17,Site,Concluido,0.0,5.0,388.55
12225,1943,2024-09-08 09:48:25,Site,Concluido,2.68,10.0,3688.34
12226,4005,2024-08-15 01:07:04,Site,Concluido,28.91,10.0,205.24
12227,2345,2024-05-29 17:41:47,Site,Concluido,0.0,25.0,1329.09
12228,1332,2025-11-17 21:28:47,App,Concluido,6.83,0.0,1610.49
12229,4589,2024-06-08 11:52:17,Marketplace,Concluido,0.7,15.0,222.38
12230,338,2024-02-03 11:59:54,App,Concluido,11.47,0.0,413.28
12231,1866,2025-07-13 15:51:55,App,Concluido,21.51,0.0,350.95
12232,3138,2024-05-15 17:40:18,Site,Concluido,15.41,15.0,1055.01
12233,792,2025-12-29 11:38:32,Site,Cancelado,0.0,5.0,703.67
12234,3612,2025-02-07 12:14:56,App,Concluido,20.24,30.0,823.88
12235,3701,2024-07-07 10:59:00,App,Concluido,0.0,0.0,298.31
12236,1517,2024-08-17 15:35:30,Site,Concluido,33.98,0.0,2968.03
12237,3954,2024-12-22 02:36:13,Site,Concluido,22.98,5.0,752.08
12238,3909,2024-02-10 09:44:50,Site,Concluido,4.58,25.0,4699.52
12239,2674,2024-11-07 13:17:20,Site,Concluido,0.0,0.0,727.96
12240,2123,2024-02-24 04:09:43,Site,Concluido,3.48,0.0,1625.08
12241,3786,2025-06-18 19:12:18,Site,Concluido,29.78,30.0,212.21
12242,59,2025-10-25 22:18:11,Site,Em processamento,29.67,0.0,706.51
12243,2434,2024-11-12 04:00:47,App,Concluido,19.48,0.0,709.68
12244,2063,2025-05-19 10:09:40,Site,Concluido,0.0,0.0,44.99
12245,1255,2024-03-24 18:30:28,App,Em processamento,12.69,0.0,2780.76
12246,3689,2025-03-24 03:21:31,App,Concluido,1.75,0.0,3393.82
12247,3749,2024-03-20 13:50:25,Site,Concluido,11.97,5.0,1043.8
12248,4131,2024-11-17 23:41:42,App,Concluido,25.64,0.0,3674.9
12249,4258,2024-04-02 21:07:09,Site,Concluido,29.46,0.0,509.05
12250,3030,2025-06-13 21:20:38,Site,Concluido,16.16,0.0,3410.13
12251,2847,2024-03-12 21:14:17,App,Concluido,19.07,10.0,760.86
12252,4991,2024-07-12 07:35:05,App,Concluido,8.72,0.0,67.4
12253,471,2024-12-24 16:42:26,Marketplace,Concluido,23.66,30.0,6471.07
12254,4036,2024-04-30 13:23:35,App,Concluido,21.1,0.0,1130.39
12255,2900,2024-02-04 03:14:55,App,Concluido,16.5,0.0,1360.68
12256,1447,2025-08-11 02:57:34,App,Em processamento,1.87,0.0,205.37
12257,4444,2024-01-18 04:31:17,Site,Concluido,15.17,0.0,772.61
12258,4790,2024-08-14 22:55:18,Site,Concluido,21.87,5.0,1487.08
12259,913,2024-03-04 10:42:48,Site,Concluido,23.49,30.0,212.93
12260,4243,2024-03-21 23:07:03,Site,Concluido,17.37,20.0,1106.62
12261,1712,2025-05-10 17:17:27,App,Cancelado,3.53,10.0,558.24
12262,675,2024-01-08 00:47:27,Site,Concluido,15.73,15.0,376.76
12263,1440,2025-05-13 05:25:06,Site,Concluido,32.0,0.0,234.79
12264,2735,2025-03-06 17:00:11,Marketplace,Concluido,17.24,15.0,345.73
12265,3631,2024-12-01 06:25:20,Site,Concluido,13.49,0.0,7866.26
12266,686,2025-09-26 11:36:57,Marketplace,Concluido,7.4,0.0,117.75
12267,1127,2024-06-26 15:42:09,Site,Concluido,23.19,0.0,2487.39
12268,4217,2025-07-25 22:13:11,App,Concluido,22.9,0.0,731.05
12269,2467,2024-03-20 23:15:05,Site,Concluido,0.0,0.0,3062.42
12270,2398,2025-07-12 16:22:38,Site,Concluido,18.9,10.0,1133.61
12271,4138,2025-05-30 00:03:49,App,Concluido,18.25,10.0,338.51
12272,3439,2025-04-30 14:10:06,App,Concluido,0.0,0.0,184.18
12273,4125,2024-12-14 13:09:41,Marketplace,Concluido,20.56,0.0,860.78
12274,966,2025-06-16 03:33:04,App,Concluido,0.0,5.0,1008.96
12275,920,2025-04-20 13:03:13,App,Concluido,0.0,0.0,346.78
12276,4914,2025-11-16 06:04:04,Site,Concluido,16.1,0.0,4336.95
12277,2873,2024-06-03 22:44:34,App,Concluido,30.78,5.0,1652.16
12278,1509,2024-02-26 17:29:37,App,Concluido,20.3,0.0,1835.29
12279,1213,2025-09-01 02:28:45,App,Concluido,26.19,0.0,1014.69
12280,872,2024-07-05 12:15:20,Site,Concluido,34.95,15.0,3485.03
12281,4391,2025-12-02 02:16:57,Site,Concluido,14.47,0.0,1921.7
12282,3255,2025-11-04 09:47:18,Marketplace,Concluido,32.04,0.0,248.86
12283,864,2025-07-14 15:38:56,Site,Concluido,24.1,0.0,941.39
12284,3954,2024-03-24 23:21:18,Site,Concluido,22.72,10.0,847.81
12285,3109,2025-05-23 09:06:23,App,Concluido,30.61,0.0,298.94
12286,3056,2025-06-21 20:33:30,Marketplace,Em processamento,18.57,0.0,724.17
12287,3995,2024-05-19 15:22:24,Site,Em processamento,13.85,15.0,2586.55
12288,2683,2025-08-21 07:38:42,App,Em processamento,17.85,5.0,137.51
12289,4691,2025-09-29 17:28:09,Site,Concluido,10.87,0.0,1355.38
12290,614,2025-09-16 23:37:34,Site,Concluido,8.29,0.0,297.03
12291,1873,2025-04-27 13:05:32,Marketplace,Cancelado,32.02,0.0,925.76
12292,3155,2024-03-30 15:17:21,Marketplace,Concluido,1.2,30.0,525.08
12293,4561,2025-06-01 11:30:50,Site,Concluido,23.08,0.0,1986.06
12294,3374,2025-05-05 00:48:39,Marketplace,Concluido,0.0,13.0,13.0
12295,3192,2024-04-12 17:21:17,App,Concluido,5.55,0.0,989.01
12296,568,2025-10-08 11:22:51,Site,Concluido,23.58,0.0,829.98
12297,4134,2024-04-02 09:40:03,App,Concluido,1.21,10.0,3235.75
12298,245,2024-06-29 05:45:59,Marketplace,Concluido,4.15,0.0,3733.99
12299,21,2024-06-26 00:19:39,App,Concluido,24.51,0.0,211.5
12300,394,2024-09-01 06:49:10,Marketplace,Concluido,1.96,10.0,951.37
12301,3815,2024-10-26 08:10:57,App,Concluido,1.19,10.0,606.24
12302,2056,2024-06-03 02:58:32,Site,Em processamento,5.0,0.0,660.65
12303,3516,2024-08-26 18:48:04,App,Concluido,0.0,0.0,459.27
12304,2376,2024-04-16 19:35:33,App,Concluido,32.58,0.0,1543.21
12305,1911,2024-06-30 07:08:28,App,Concluido,5.34,25.0,1080.34
12306,290,2025-08-15 07:45:33,Marketplace,Concluido,8.09,0.0,1527.83
12307,2559,2025-06-16 20:28:14,App,Concluido,23.46,5.0,1580.24
12308,361,2025-07-24 10:27:45,App,Concluido,20.94,0.0,2944.63
12309,1623,2024-03-28 00:47:23,Marketplace,Concluido,8.82,0.0,2429.51
12310,4315,2024-11-11 14:27:19,Site,Concluido,21.66,30.0,1915.44
12311,4095,2025-03-05 13:12:42,Site,Concluido,12.96,30.0,1863.19
12312,2454,2024-12-16 06:39:48,Site,Concluido,16.05,5.0,1313.11
12313,2016,2024-11-01 20:01:19,Site,Concluido,27.01,0.0,89.55
12314,2041,2024-03-13 13:03:21,App,Concluido,8.38,0.0,295.76
12315,2045,2024-02-21 08:37:20,Marketplace,Concluido,17.46,0.0,942.78
12316,2801,2025-10-11 18:51:36,Site,Em processamento,31.86,15.0,2371.55
12317,2971,2025-08-08 06:58:38,App,Concluido,20.18,20.0,2217.21
12318,832,2024-02-24 13:17:48,Marketplace,Cancelado,11.17,20.0,976.92
12319,1794,2024-04-19 16:15:22,Marketplace,Concluido,1.52,25.0,530.25
12320,3693,2024-01-03 21:09:03,Site,Concluido,1.97,0.0,884.17
12321,1792,2024-09-08 04:22:03,Site,Em processamento,34.84,0.0,2094.04
12322,2842,2025-03-14 21:29:20,App,Concluido,9.59,0.0,2176.3
12323,4691,2025-06-11 10:40:08,Marketplace,Concluido,7.91,10.0,370.96
12324,2155,2024-06-07 16:00:25,Site,Concluido,21.58,15.0,147.35
12325,581,2025-06-17 17:44:37,App,Concluido,13.86,5.0,1329.82
12326,2854,2024-01-26 15:28:12,App,Concluido,0.0,0.0,810.69
12327,2237,2025-05-16 21:16:32,Marketplace,Concluido,0.0,0.0,1331.12
12328,4177,2025-11-29 11:35:37,App,Cancelado,0.0,0.0,2089.52
12329,2156,2025-09-12 15:35:06,App,Concluido,27.86,0.0,328.7
12330,1345,2025-10-02 17:28:16,Site,Concluido,3.67,5.0,494.83
12331,346,2024-02-08 16:50:38,App,Concluido,14.32,0.0,587.14
12332,1887,2024-04-27 12:43:27,Site,Concluido,5.25,30.0,406.26
12333,555,2024-03-04 08:31:32,Site,Concluido,25.73,0.0,7479.92
12334,3771,2025-10-01 19:57:05,App,Cancelado,3.94,5.0,257.77
12335,4398,2024-03-16 22:47:38,App,Concluido,18.18,20.0,572.73
12336,200,2024-05-02 08:49:13,Site,Concluido,30.29,20.0,1132.26
12337,2941,2024-10-10 12:05:47,Site,Concluido,22.59,25.0,1020.02
12338,3491,2024-09-04 22:21:08,Site,Cancelado,14.02,0.0,4576.86
12339,307,2024-12-19 08:47:48,App,Em processamento,28.93,0.0,939.62
12340,3076,2024-01-09 05:59:17,App,Concluido,0.0,25.0,39.89
12341,1657,2024-11-24 19:31:36,Marketplace,Concluido,0.0,0.0,3359.44
12342,2693,2025-11-14 20:05:25,Marketplace,Concluido,20.96,5.0,356.56
12343,1765,2025-06-22 05:08:57,Site,Cancelado,3.65,5.0,810.78
12344,276,2025-10-01 16:10:39,Site,Concluido,16.12,0.0,673.6
12345,3362,2025-11-20 00:41:04,Marketplace,Concluido,26.0,25.0,524.7
12346,1402,2025-01-19 01:13:40,Site,Concluido,3.72,0.0,6565.7
12347,4734,2024-02-10 09:18:25,Site,Cancelado,14.51,0.0,247.75
12348,1776,2025-10-13 07:57:19,Site,Concluido,28.03,5.0,1819.38
12349,3382,2025-08-30 23:25:30,Site,Concluido,2.98,0.0,4704.17
12350,4051,2025-04-13 16:07:09,Site,Concluido,0.0,0.0,745.0
12351,3461,2024-12-25 20:57:59,Site,Concluido,0.0,5.0,3928.82
12352,1881,2024-01-02 18:43:24,App,Concluido,29.94,30.0,702.78
