id_entrega,id_pedido,transportadora,data_envio,data_prevista,data_entrega,status_entrega,tentativas_entrega,custo_logistico
921,990,TransBrasil,2024-01-25 08:43:39,2024-01-28 00:00:00,2024-01-28 10:00:00,Entregue,1,46.6
922,991,LogExpress,2024-10-09 13:31:48,2024-10-15 00:00:00,2024-10-15 14:00:00,Entregue,1,58.03
923,993,LogExpress,2025-12-23 15:56:13,2025-12-25 00:00:00,2025-12-25 10:00:00,Entregue,1,48.13
924,995,LogExpress,2025-08-01 02:35:48,2025-08-07 00:00:00,2025-08-07 11:00:00,Entregue,1,31.85
925,996,RapidGo,2024-03-23 07:27:49,2024-03-30 00:00:00,,Em transito,0,23.26
926,997,RapidGo,2024-03-03 18:05:24,2024-03-08 00:00:00,2024-03-08 18:00:00,Entregue,1,18.42
927,998,LogExpress,2025-09-13 06:50:53,2025-09-15 00:00:00,2025-09-20 11:00:00,Entregue,1,18.03
928,999,EntregaMax,2025-07-28 20:56:51,2025-08-05 00:00:00,2025-08-04 10:00:00,Entregue,1,33.44
929,1000,TransBrasil,2024-03-26 21:20:07,2024-04-03 00:00:00,2024-04-08 16:00:00,Entregue,1,40.43
930,1001,RapidGo,2025-11-20 23:02:38,2025-11-22 00:00:00,2025-11-22 13:00:00,Entregue,1,23.66
931,1002,RapidGo,2025-04-25 13:55:12,2025-04-28 00:00:00,2025-04-28 14:00:00,Entregue,1,39.17
932,1003,TransBrasil,2025-01-21 11:16:49,2025-01-29 00:00:00,2025-01-29 14:00:00,Entregue,1,60.99
933,1004,LogExpress,2024-08-23 12:05:16,2024-08-25 00:00:00,2024-08-23 16:00:00,Entregue,1,24.98
934,1005,RapidGo,2024-09-08 09:06:50,2024-09-14 00:00:00,2024-09-14 13:00:00,Entregue,1,59.29
935,1006,RapidGo,2025-09-22 20:18:27,2025-09-27 00:00:00,2025-09-25 15:00:00,Entregue,1,44.85
936,1007,RapidGo,2025-03-11 16:39:44,2025-03-19 00:00:00,,Em transito,0,12.86
937,1009,EntregaMax,2025-04-15 09:17:00,2025-04-18 00:00:00,2025-04-18 18:00:00,Entregue,1,53.32
938,1010,LogExpress,2024-03-28 05:48:16,2024-04-01 00:00:00,2024-04-01 09:00:00,Entregue,1,34.63
939,1011,LogExpress,2024-04-26 12:06:12,2024-05-02 00:00:00,2024-05-01 11:00:00,Entregue,1,12.29
940,1012,LogExpress,2024-07-18 02:55:51,2024-07-21 00:00:00,2024-07-21 17:00:00,Entregue,1,15.61
941,1013,RapidGo,2024-06-21 01:07:52,2024-06-24 00:00:00,2024-06-28 17:00:00,Entregue,1,40.61
942,1014,EntregaMax,2025-09-16 04:15:20,2025-09-21 00:00:00,2025-09-21 15:00:00,Entregue,1,61.05
943,1015,LogExpress,2025-03-11 00:48:21,2025-03-15 00:00:00,2025-03-15 14:00:00,Entregue,2,63.61
944,1016,LogExpress,2024-08-03 13:10:52,2024-08-11 00:00:00,2024-08-11 08:00:00,Entregue,1,38.73
945,1017,LogExpress,2024-07-09 15:32:59,2024-07-11 00:00:00,2024-07-12 11:00:00,Entregue,1,28.65
946,1018,TransBrasil,2024-07-17 11:23:36,2024-07-23 00:00:00,2024-07-23 12:00:00,Entregue,1,34.43
947,1019,TransBrasil,2024-09-20 07:52:17,2024-09-23 00:00:00,2024-09-23 11:00:00,Entregue,1,11.77
948,1020,EntregaMax,2025-07-06 03:52:15,2025-07-09 00:00:00,2025-07-09 17:00:00,Entregue,1,45.75
949,1021,TransBrasil,2025-08-19 14:03:14,2025-08-22 00:00:00,2025-08-22 18:00:00,Entregue,1,8.68
950,1022,LogExpress,2024-06-03 14:41:03,2024-06-09 00:00:00,2024-06-09 14:00:00,Entregue,1,57.55
951,1023,TransBrasil,2025-10-24 07:01:25,2025-10-27 00:00:00,2025-10-27 13:00:00,Entregue,1,58.0
952,1024,LogExpress,2024-03-20 21:29:43,2024-03-27 00:00:00,2024-03-26 10:00:00,Entregue,1,9.42
953,1026,TransBrasil,2025-09-24 07:01:59,2025-09-27 00:00:00,2025-09-27 09:00:00,Entregue,1,39.15
954,1027,LogExpress,2025-08-21 14:57:08,2025-08-24 00:00:00,2025-08-24 11:00:00,Entregue,1,18.5
955,1028,LogExpress,2025-08-19 20:05:28,2025-08-21 00:00:00,2025-08-23 13:00:00,Entregue,1,40.65
956,1029,TransBrasil,2024-08-26 16:27:33,2024-08-28 00:00:00,2024-08-28 18:00:00,Entregue,1,9.52
957,1030,TransBrasil,2024-08-18 10:59:23,2024-08-23 00:00:00,2024-08-23 14:00:00,Entregue,1,58.91
958,1031,TransBrasil,2025-01-13 14:00:13,2025-01-17 00:00:00,2025-01-17 09:00:00,Entregue,1,56.94
959,1032,EntregaMax,2025-06-05 10:52:31,2025-06-08 00:00:00,2025-06-07 13:00:00,Entregue,1,42.33
960,1033,LogExpress,2025-12-10 12:16:57,2025-12-13 00:00:00,,Em transito,0,55.56
961,1034,LogExpress,2025-10-24 23:50:07,2025-10-29 00:00:00,2025-10-31 11:00:00,Entregue,1,25.91
962,1035,EntregaMax,2024-03-01 01:07:08,2024-03-08 00:00:00,2024-03-08 10:00:00,Entregue,1,18.03
963,1036,LogExpress,2024-01-29 11:51:13,2024-02-04 00:00:00,2024-02-07 08:00:00,Entregue,1,60.51
964,1037,EntregaMax,2025-03-23 17:44:53,2025-03-27 00:00:00,2025-03-27 13:00:00,Entregue,1,40.71
965,1038,RapidGo,2025-02-12 12:49:07,2025-02-20 00:00:00,2025-02-20 11:00:00,Entregue,1,31.11
966,1039,EntregaMax,2024-03-24 04:32:20,2024-03-27 00:00:00,2024-03-27 17:00:00,Entregue,1,55.48
967,1040,RapidGo,2024-01-12 09:16:04,2024-01-20 00:00:00,2024-01-22 08:00:00,Entregue,1,45.42
968,1041,EntregaMax,2025-02-11 23:43:12,2025-02-16 00:00:00,2025-02-16 12:00:00,Entregue,1,46.58
969,1042,LogExpress,2024-06-06 06:20:09,2024-06-13 00:00:00,2024-06-12 16:00:00,Entregue,1,37.34
970,1043,RapidGo,2025-07-03 06:11:48,2025-07-07 00:00:00,2025-07-06 18:00:00,Entregue,1,55.88
971,1044,RapidGo,2024-06-25 14:30:33,2024-06-30 00:00:00,2024-06-30 09:00:00,Entregue,1,45.38
972,1045,RapidGo,2024-07-03 08:16:42,2024-07-08 00:00:00,2024-07-08 14:00:00,Entregue,1,13.86
973,1046,LogExpress,2025-06-21 11:08:56,2025-06-26 00:00:00,2025-06-26 16:00:00,Entregue,1,27.48
974,1047,LogExpress,2025-08-12 09:21:34,2025-08-16 00:00:00,2025-08-16 17:00:00,Entregue,1,21.89
975,1048,TransBrasil,2025-10-10 17:32:07,2025-10-14 00:00:00,2025-10-16 09:00:00,Entregue,1,43.95
976,1049,RapidGo,2025-08-19 23:08:02,2025-08-23 00:00:00,2025-08-23 17:00:00,Entregue,1,61.62
977,1050,LogExpress,2024-01-26 00:06:07,2024-01-29 00:00:00,2024-01-29 08:00:00,Entregue,1,57.91
978,1051,LogExpress,2025-02-27 01:43:52,2025-03-05 00:00:00,2025-03-04 16:00:00,Entregue,1,49.01
979,1052,LogExpress,2024-01-12 15:34:49,2024-01-17 00:00:00,2024-01-17 16:00:00,Entregue,1,59.19
980,1053,EntregaMax,2025-11-14 09:25:50,2025-11-18 00:00:00,2025-11-20 17:00:00,Entregue,1,8.96
981,1054,EntregaMax,2024-09-19 05:38:14,2024-09-22 00:00:00,2024-09-20 16:00:00,Entregue,1,23.11
982,1055,TransBrasil,2025-10-09 09:07:01,2025-10-14 00:00:00,2025-10-17 19:00:00,Entregue,2,43.92
983,1056,EntregaMax,2025-11-30 12:17:44,2025-12-02 00:00:00,2025-11-30 08:00:00,Entregue,1,13.71
984,1057,LogExpress,2024-12-17 12:39:22,2024-12-20 00:00:00,2024-12-20 16:00:00,Entregue,1,63.94
985,1058,RapidGo,2024-05-13 13:00:37,2024-05-17 00:00:00,2024-05-16 19:00:00,Entregue,1,11.1
986,1059,LogExpress,2024-01-22 23:09:06,2024-01-27 00:00:00,2024-01-26 19:00:00,Entregue,1,21.89
987,1060,LogExpress,2024-09-08 21:56:46,2024-09-11 00:00:00,2024-09-09 17:00:00,Entregue,1,17.92
988,1061,RapidGo,2025-04-23 06:42:45,2025-04-30 00:00:00,2025-04-28 13:00:00,Entregue,1,25.09
989,1062,LogExpress,2025-04-21 15:49:46,2025-04-27 00:00:00,2025-04-27 19:00:00,Entregue,1,58.54
990,1063,RapidGo,2024-06-16 09:35:43,2024-06-20 00:00:00,,Em transito,0,31.79
991,1064,LogExpress,2024-05-13 17:15:29,2024-05-18 00:00:00,2024-05-16 13:00:00,Entregue,1,33.63
992,1065,LogExpress,2024-02-07 04:10:09,2024-02-10 00:00:00,2024-02-09 16:00:00,Entregue,1,48.89
993,1066,TransBrasil,2024-09-25 18:12:11,2024-10-03 00:00:00,2024-10-01 10:00:00,Entregue,1,9.14
994,1067,RapidGo,2025-01-12 11:23:18,2025-01-15 00:00:00,2025-01-13 14:00:00,Entregue,1,16.29
995,1068,EntregaMax,2024-01-11 09:45:27,2024-01-19 00:00:00,2024-01-24 14:00:00,Entregue,1,20.01
996,1069,LogExpress,2025-10-16 21:53:10,2025-10-22 00:00:00,2025-10-23 17:00:00,Entregue,1,50.12
997,1070,LogExpress,2024-02-14 00:56:52,2024-02-22 00:00:00,2024-02-20 09:00:00,Entregue,1,43.73
998,1071,RapidGo,2024-12-03 09:29:39,2024-12-05 00:00:00,2024-12-05 08:00:00,Entregue,1,24.59
999,1073,EntregaMax,2024-06-17 21:02:35,2024-06-20 00:00:00,2024-06-20 18:00:00,Entregue,1,43.27
1000,1074,LogExpress,2024-09-10 10:02:00,2024-09-13 00:00:00,2024-09-16 13:00:00,Entregue,1,35.75
1001,1075,EntregaMax,2025-09-15 12:38:14,2025-09-22 00:00:00,2025-09-25 14:00:00,Entregue,1,61.01
1002,1076,RapidGo,2025-01-10 01:12:32,2025-01-16 00:00:00,2025-01-16 16:00:00,Entregue,1,31.16
1003,1077,EntregaMax,2024-05-10 06:57:23,2024-05-14 00:00:00,2024-05-14 17:00:00,Entregue,2,45.99
1004,1078,LogExpress,2024-07-13 16:22:36,2024-07-17 00:00:00,2024-07-17 16:00:00,Entregue,1,44.94
1005,1079,LogExpress,2025-09-28 00:22:27,2025-10-03 00:00:00,2025-10-04 18:00:00,Entregue,1,31.52
1006,1080,LogExpress,2025-12-12 11:52:50,2025-12-15 00:00:00,2025-12-13 15:00:00,Entregue,1,49.76
1007,1081,TransBrasil,2024-12-26 07:07:47,2024-12-30 00:00:00,2024-12-30 19:00:00,Entregue,1,60.73
1008,1082,RapidGo,2025-08-31 04:51:52,2025-09-04 00:00:00,2025-09-04 14:00:00,Entregue,2,56.91
1009,1083,RapidGo,2025-05-03 13:47:56,2025-05-07 00:00:00,2025-05-07 16:00:00,Entregue,1,14.93
1010,1084,RapidGo,2025-11-12 00:10:56,2025-11-14 00:00:00,2025-11-14 12:00:00,Entregue,1,30.82
1011,1085,EntregaMax,2025-11-09 23:01:34,2025-11-17 00:00:00,2025-11-18 11:00:00,Entregue,1,46.32
1012,1086,TransBrasil,2025-09-30 20:08:33,2025-10-05 00:00:00,,Em transito,0,20.37
1013,1087,RapidGo,2025-09-24 14:17:10,2025-10-01 00:00:00,2025-09-30 12:00:00,Entregue,2,10.84
1014,1088,LogExpress,2025-09-15 05:54:53,2025-09-23 00:00:00,2025-09-23 12:00:00,Entregue,2,38.58
1015,1090,RapidGo,2025-02-24 13:57:58,2025-02-26 00:00:00,2025-02-24 09:00:00,Entregue,1,54.89
1016,1091,LogExpress,2025-12-31 12:14:21,2026-01-06 00:00:00,2026-01-06 13:00:00,Entregue,1,15.16
1017,1092,TransBrasil,2025-03-25 15:03:28,2025-04-01 00:00:00,2025-04-01 10:00:00,Entregue,1,17.83
1018,1093,EntregaMax,2024-02-25 04:24:22,2024-02-27 00:00:00,2024-02-26 10:00:00,Entregue,1,12.16
1019,1094,RapidGo,2024-01-25 17:30:29,2024-01-27 00:00:00,2024-01-28 10:00:00,Entregue,1,61.26
1020,1095,LogExpress,2024-10-02 18:40:28,2024-10-09 00:00:00,2024-10-11 15:00:00,Entregue,1,39.14
1021,1097,LogExpress,2025-12-11 14:44:32,2025-12-17 00:00:00,2025-12-19 14:00:00,Entregue,3,60.3
1022,1098,TransBrasil,2024-11-28 04:55:07,2024-11-30 00:00:00,2024-11-29 14:00:00,Entregue,1,43.52
1023,1099,RapidGo,2024-02-06 13:02:25,2024-02-11 00:00:00,2024-02-10 12:00:00,Entregue,1,48.68
1024,1100,EntregaMax,2024-03-12 08:21:09,2024-03-20 00:00:00,2024-03-20 12:00:00,Entregue,1,32.37
1025,1101,LogExpress,2025-01-25 16:13:47,2025-01-31 00:00:00,2025-02-01 08:00:00,Entregue,1,18.93
1026,1103,RapidGo,2025-05-18 18:33:55,2025-05-20 00:00:00,2025-05-20 11:00:00,Entregue,1,53.42
1027,1104,LogExpress,2024-01-16 15:34:07,2024-01-24 00:00:00,2024-01-24 08:00:00,Entregue,1,31.0
1028,1105,LogExpress,2024-10-25 22:32:53,2024-10-29 00:00:00,2024-10-29 10:00:00,Entregue,1,38.08
1029,1106,RapidGo,2024-10-27 02:50:00,2024-10-30 00:00:00,2024-10-31 18:00:00,Entregue,1,17.62
1030,1107,RapidGo,2025-02-28 15:01:20,2025-03-08 00:00:00,2025-03-08 17:00:00,Entregue,1,12.67
1031,1108,LogExpress,2024-10-10 23:59:57,2024-10-13 00:00:00,2024-10-13 08:00:00,Entregue,1,36.36
1032,1109,LogExpress,2024-03-29 04:58:57,2024-04-01 00:00:00,2024-03-30 12:00:00,Entregue,1,31.88
1033,1111,TransBrasil,2024-11-10 15:28:39,2024-11-18 00:00:00,2024-11-18 13:00:00,Entregue,1,41.26
1034,1112,RapidGo,2025-07-27 18:14:02,2025-07-30 00:00:00,2025-08-01 17:00:00,Entregue,1,18.77
1035,1113,LogExpress,2025-04-27 20:50:02,2025-04-29 00:00:00,2025-04-29 11:00:00,Entregue,1,19.17
1036,1114,EntregaMax,2024-01-18 09:10:45,2024-01-20 00:00:00,2024-01-20 11:00:00,Entregue,1,23.38
1037,1115,TransBrasil,2025-12-07 13:51:27,2025-12-12 00:00:00,2025-12-12 13:00:00,Entregue,1,14.48
1038,1116,LogExpress,2024-06-18 12:35:33,2024-06-26 00:00:00,2024-06-28 14:00:00,Entregue,1,25.1
1039,1117,LogExpress,2025-04-11 00:07:23,2025-04-15 00:00:00,2025-04-15 09:00:00,Entregue,1,25.87
1040,1118,RapidGo,2025-06-05 22:14:15,2025-06-12 00:00:00,2025-06-15 14:00:00,Entregue,2,38.37
1041,1119,RapidGo,2024-07-16 00:23:29,2024-07-20 00:00:00,2024-07-20 18:00:00,Entregue,1,17.58
1042,1120,RapidGo,2025-01-07 07:01:53,2025-01-11 00:00:00,2025-01-16 18:00:00,Entregue,1,38.79
1043,1121,LogExpress,2024-10-25 09:26:08,2024-10-30 00:00:00,2024-10-30 16:00:00,Entregue,1,49.23
1044,1122,LogExpress,2025-01-04 02:06:22,2025-01-10 00:00:00,2025-01-09 19:00:00,Entregue,1,49.61
1045,1123,EntregaMax,2025-08-02 05:33:57,2025-08-09 00:00:00,2025-08-09 16:00:00,Entregue,2,11.19
1046,1124,LogExpress,2025-03-30 00:39:26,2025-04-03 00:00:00,2025-04-03 08:00:00,Entregue,1,37.18
1047,1125,RapidGo,2024-07-04 17:48:53,2024-07-09 00:00:00,2024-07-08 09:00:00,Entregue,1,41.83
1048,1126,LogExpress,2024-03-07 08:17:01,2024-03-14 00:00:00,2024-03-18 19:00:00,Entregue,1,8.89
1049,1127,RapidGo,2025-07-13 17:21:57,2025-07-20 00:00:00,2025-07-20 15:00:00,Entregue,1,44.64
1050,1128,TransBrasil,2025-07-12 12:17:30,2025-07-16 00:00:00,2025-07-16 15:00:00,Entregue,1,56.01
1051,1129,LogExpress,2025-04-25 06:55:13,2025-04-30 00:00:00,2025-04-28 12:00:00,Entregue,1,45.06
1052,1130,LogExpress,2025-08-05 00:27:34,2025-08-08 00:00:00,2025-08-08 09:00:00,Entregue,1,52.97
1053,1131,TransBrasil,2025-10-06 18:24:18,2025-10-12 00:00:00,2025-10-12 18:00:00,Entregue,1,13.98
1054,1132,LogExpress,2025-10-17 11:10:24,2025-10-25 00:00:00,2025-10-25 17:00:00,Entregue,1,53.51
1055,1133,TransBrasil,2024-01-04 01:35:12,2024-01-12 00:00:00,2024-01-12 19:00:00,Entregue,1,18.06
1056,1134,EntregaMax,2025-12-08 21:26:53,2025-12-11 00:00:00,2025-12-11 16:00:00,Entregue,1,59.95
1057,1135,RapidGo,2024-07-21 12:27:59,2024-07-29 00:00:00,2024-07-29 11:00:00,Entregue,1,28.19
1058,1136,RapidGo,2024-08-17 22:56:14,2024-08-25 00:00:00,2024-08-25 14:00:00,Entregue,1,39.02
1059,1137,TransBrasil,2024-11-29 03:39:36,2024-12-01 00:00:00,2024-11-30 17:00:00,Entregue,1,13.21
1060,1138,RapidGo,2024-09-19 02:33:22,2024-09-27 00:00:00,2024-09-27 18:00:00,Entregue,1,30.82
1061,1139,RapidGo,2025-05-13 14:01:59,2025-05-19 00:00:00,2025-05-19 08:00:00,Entregue,1,34.96
1062,1140,RapidGo,2024-12-16 20:59:58,2024-12-18 00:00:00,2024-12-18 09:00:00,Entregue,1,57.22
1063,1141,LogExpress,2024-11-30 05:59:21,2024-12-06 00:00:00,2024-12-10 09:00:00,Entregue,2,11.74
1064,1142,RapidGo,2024-09-03 15:11:02,2024-09-08 00:00:00,2024-09-08 12:00:00,Entregue,1,42.59
1065,1143,TransBrasil,2025-10-23 11:44:49,2025-10-29 00:00:00,2025-10-29 18:00:00,Entregue,1,29.88
1066,1144,RapidGo,2025-03-23 17:57:53,2025-03-29 00:00:00,2025-03-28 15:00:00,Entregue,2,33.78
1067,1145,LogExpress,2024-03-06 23:46:27,2024-03-09 00:00:00,2024-03-13 12:00:00,Entregue,3,47.81
1068,1146,LogExpress,2025-11-02 11:40:33,2025-11-05 00:00:00,2025-11-05 18:00:00,Entregue,1,9.24
1069,1147,RapidGo,2025-12-24 11:30:44,2025-12-31 00:00:00,2025-12-31 19:00:00,Entregue,1,37.98
1070,1148,TransBrasil,2025-05-05 10:20:59,2025-05-07 00:00:00,2025-05-07 11:00:00,Entregue,1,26.04
1071,1149,LogExpress,2024-07-15 00:00:09,2024-07-21 00:00:00,2024-07-21 12:00:00,Entregue,1,47.05
1072,1150,TransBrasil,2024-06-13 00:56:43,2024-06-15 00:00:00,2024-06-13 15:00:00,Entregue,1,62.19
1073,1151,RapidGo,2024-09-29 03:10:14,2024-10-02 00:00:00,2024-09-30 08:00:00,Entregue,2,30.02
1074,1152,LogExpress,2025-05-14 06:16:49,2025-05-21 00:00:00,2025-05-21 15:00:00,Entregue,1,51.46
1075,1153,EntregaMax,2025-08-21 18:48:08,2025-08-25 00:00:00,2025-08-25 13:00:00,Entregue,1,31.81
1076,1155,LogExpress,2024-12-09 19:58:09,2024-12-15 00:00:00,2024-12-20 08:00:00,Entregue,1,64.96
1077,1156,LogExpress,2024-05-09 18:37:42,2024-05-13 00:00:00,2024-05-13 17:00:00,Entregue,1,33.51
1078,1157,EntregaMax,2025-01-13 03:38:19,2025-01-19 00:00:00,2025-01-19 14:00:00,Entregue,1,34.55
1079,1158,LogExpress,2024-10-30 13:19:48,2024-11-07 00:00:00,2024-11-07 19:00:00,Entregue,1,44.03
1080,1159,RapidGo,2025-05-27 15:19:44,2025-06-01 00:00:00,2025-06-04 12:00:00,Entregue,1,61.32
1081,1160,EntregaMax,2024-08-09 08:19:31,2024-08-11 00:00:00,2024-08-09 12:00:00,Entregue,1,62.02
1082,1161,LogExpress,2025-05-31 08:50:47,2025-06-06 00:00:00,2025-06-06 16:00:00,Entregue,1,58.85
1083,1162,TransBrasil,2025-05-16 07:06:03,2025-05-20 00:00:00,2025-05-25 14:00:00,Entregue,1,40.2
1084,1163,LogExpress,2024-12-09 10:05:21,2024-12-14 00:00:00,2024-12-15 08:00:00,Entregue,3,23.84
1085,1164,RapidGo,2024-09-26 16:44:40,2024-10-04 00:00:00,2024-10-07 08:00:00,Entregue,1,53.39
1086,1165,RapidGo,2025-05-14 00:57:36,2025-05-16 00:00:00,2025-05-16 15:00:00,Entregue,1,25.93
1087,1166,RapidGo,2025-08-13 00:37:04,2025-08-18 00:00:00,2025-08-16 19:00:00,Entregue,1,18.8
1088,1167,LogExpress,2025-03-08 12:22:33,2025-03-11 00:00:00,2025-03-13 16:00:00,Entregue,2,53.45
1089,1168,LogExpress,2024-03-07 22:47:56,2024-03-11 00:00:00,2024-03-10 09:00:00,Entregue,1,32.86
1090,1169,LogExpress,2024-03-14 18:01:19,2024-03-16 00:00:00,2024-03-16 17:00:00,Entregue,1,49.88
1091,1170,LogExpress,2024-10-21 12:22:12,2024-10-27 00:00:00,2024-10-28 18:00:00,Entregue,1,29.58
1092,1171,EntregaMax,2025-02-16 03:15:25,2025-02-23 00:00:00,2025-02-23 15:00:00,Entregue,1,9.85
1093,1173,RapidGo,2025-09-06 02:04:46,2025-09-10 00:00:00,2025-09-10 08:00:00,Entregue,1,39.45
1094,1174,TransBrasil,2025-01-08 02:42:00,2025-01-11 00:00:00,2025-01-11 14:00:00,Entregue,1,18.9
1095,1175,RapidGo,2025-06-19 12:59:33,2025-06-23 00:00:00,2025-06-21 09:00:00,Entregue,2,47.39
1096,1176,EntregaMax,2024-09-10 15:51:42,2024-09-14 00:00:00,2024-09-15 09:00:00,Entregue,2,28.33
1097,1177,LogExpress,2024-04-27 21:12:20,2024-05-05 00:00:00,2024-05-05 17:00:00,Entregue,1,53.4
1098,1178,RapidGo,2025-12-08 20:11:33,2025-12-13 00:00:00,2025-12-13 15:00:00,Entregue,1,50.73
1099,1179,TransBrasil,2024-12-21 07:04:08,2024-12-24 00:00:00,2024-12-24 10:00:00,Entregue,2,14.41
1100,1180,LogExpress,2024-07-09 08:58:04,2024-07-17 00:00:00,2024-07-16 08:00:00,Entregue,1,25.04
1101,1181,RapidGo,2024-05-20 04:10:06,2024-05-22 00:00:00,2024-05-26 12:00:00,Entregue,2,31.45
1102,1182,LogExpress,2025-09-21 21:46:32,2025-09-23 00:00:00,2025-09-27 14:00:00,Entregue,1,35.04
1103,1183,LogExpress,2024-06-12 14:02:44,2024-06-16 00:00:00,2024-06-17 11:00:00,Entregue,1,23.92
1104,1184,LogExpress,2024-11-01 16:42:40,2024-11-09 00:00:00,2024-11-09 08:00:00,Entregue,1,53.55
1105,1185,RapidGo,2024-07-13 19:48:37,2024-07-21 00:00:00,,Em transito,0,63.9
1106,1186,LogExpress,2024-04-15 01:03:50,2024-04-20 00:00:00,2024-04-20 09:00:00,Entregue,2,46.54
1107,1188,EntregaMax,2024-07-16 16:10:54,2024-07-21 00:00:00,2024-07-21 14:00:00,Entregue,1,55.97
1108,1189,RapidGo,2024-10-05 04:07:41,2024-10-12 00:00:00,2024-10-10 14:00:00,Entregue,1,57.47
1109,1190,RapidGo,2025-02-10 07:41:20,2025-02-18 00:00:00,2025-02-18 11:00:00,Entregue,1,53.88
1110,1192,EntregaMax,2025-10-11 22:02:58,2025-10-18 00:00:00,2025-10-18 16:00:00,Entregue,1,46.3
1111,1193,LogExpress,2025-09-01 14:54:24,2025-09-06 00:00:00,2025-09-07 08:00:00,Entregue,1,41.38
1112,1194,LogExpress,2025-09-11 22:43:24,2025-09-13 00:00:00,2025-09-13 18:00:00,Entregue,1,8.09
1113,1195,LogExpress,2025-08-08 18:16:06,2025-08-14 00:00:00,2025-08-14 16:00:00,Entregue,1,46.56
1114,1196,LogExpress,2025-08-12 05:31:15,2025-08-17 00:00:00,2025-08-16 13:00:00,Entregue,1,31.95
1115,1197,RapidGo,2025-08-02 20:24:43,2025-08-04 00:00:00,2025-08-02 11:00:00,Entregue,1,63.56
1116,1198,TransBrasil,2025-12-10 23:13:24,2025-12-16 00:00:00,2025-12-16 15:00:00,Entregue,1,45.74
1117,1199,EntregaMax,2024-12-18 15:18:57,2024-12-23 00:00:00,2024-12-23 13:00:00,Entregue,1,34.83
1118,1200,LogExpress,2025-01-17 20:08:54,2025-01-23 00:00:00,2025-01-24 15:00:00,Entregue,1,43.13
1119,1201,RapidGo,2024-02-06 21:00:13,2024-02-14 00:00:00,2024-02-13 19:00:00,Entregue,1,59.41
1120,1202,RapidGo,2024-10-13 12:55:12,2024-10-15 00:00:00,2024-10-19 18:00:00,Entregue,1,35.06
1121,1203,LogExpress,2024-07-18 14:38:54,2024-07-23 00:00:00,2024-07-26 18:00:00,Entregue,1,12.94
1122,1204,RapidGo,2024-01-24 01:20:19,2024-01-31 00:00:00,2024-01-31 09:00:00,Entregue,1,19.38
1123,1205,RapidGo,2025-03-29 10:03:19,2025-04-02 00:00:00,2025-04-02 13:00:00,Entregue,1,35.65
1124,1206,RapidGo,2025-12-12 11:49:19,2025-12-15 00:00:00,2025-12-16 18:00:00,Entregue,1,50.37
1125,1207,RapidGo,2024-01-16 04:20:12,2024-01-21 00:00:00,2024-01-21 09:00:00,Entregue,1,11.95
1126,1208,RapidGo,2025-12-18 07:15:07,2025-12-26 00:00:00,2025-12-26 17:00:00,Entregue,1,51.11
1127,1209,TransBrasil,2024-09-01 00:41:10,2024-09-08 00:00:00,2024-09-11 18:00:00,Entregue,1,59.22
1128,1210,EntregaMax,2025-07-28 09:55:58,2025-08-05 00:00:00,2025-08-07 11:00:00,Entregue,1,32.45
1129,1211,RapidGo,2025-04-12 12:51:02,2025-04-15 00:00:00,2025-04-14 17:00:00,Entregue,1,39.9
1130,1212,RapidGo,2025-10-17 14:23:50,2025-10-20 00:00:00,2025-10-20 14:00:00,Entregue,1,12.15
1131,1214,EntregaMax,2024-06-21 05:17:02,2024-06-24 00:00:00,2024-06-25 08:00:00,Entregue,1,57.78
1132,1215,LogExpress,2024-11-09 13:04:36,2024-11-17 00:00:00,2024-11-19 15:00:00,Entregue,1,57.85
1133,1216,LogExpress,2025-09-20 09:10:02,2025-09-27 00:00:00,2025-09-29 18:00:00,Entregue,2,25.63
1134,1217,TransBrasil,2024-07-11 06:09:15,2024-07-14 00:00:00,,Em transito,0,38.98
1135,1218,LogExpress,2025-06-14 06:54:03,2025-06-21 00:00:00,2025-06-21 17:00:00,Entregue,1,40.03
1136,1219,TransBrasil,2025-01-08 08:05:29,2025-01-14 00:00:00,,Em transito,0,24.8
1137,1220,RapidGo,2024-01-07 09:26:42,2024-01-15 00:00:00,2024-01-15 16:00:00,Entregue,1,56.52
1138,1221,TransBrasil,2025-12-04 10:57:51,2025-12-10 00:00:00,2025-12-10 19:00:00,Entregue,1,13.62
1139,1222,LogExpress,2024-03-18 08:19:24,2024-03-21 00:00:00,2024-03-22 18:00:00,Entregue,1,16.78
1140,1223,TransBrasil,2024-11-20 22:08:38,2024-11-26 00:00:00,2024-11-26 10:00:00,Entregue,1,55.17
1141,1224,RapidGo,2024-09-18 23:44:55,2024-09-21 00:00:00,2024-09-22 15:00:00,Entregue,1,62.81
1142,1225,TransBrasil,2025-04-03 14:47:43,2025-04-08 00:00:00,2025-04-08 16:00:00,Entregue,1,16.84
1143,1226,TransBrasil,2025-04-06 09:02:14,2025-04-08 00:00:00,2025-04-07 18:00:00,Entregue,1,16.14
1144,1227,TransBrasil,2025-01-03 05:00:37,2025-01-08 00:00:00,2025-01-08 14:00:00,Entregue,1,64.69
1145,1228,TransBrasil,2024-07-22 20:43:58,2024-07-26 00:00:00,2024-07-26 16:00:00,Entregue,1,37.54
1146,1229,RapidGo,2025-07-25 22:23:36,2025-07-30 00:00:00,2025-07-30 16:00:00,Entregue,1,60.16
