id_cliente,nome_cliente,data_cadastro,cep,cidade,uf,segmento_cliente,status_cliente
1551,Cliente 01551,2024-01-03,,,,Recorrente,Ativo
1552,Cliente 01552,2024-06-08,,,,Novo,Ativo
1553,Cliente 01553,2024-04-29,,,,Novo,Ativo
1554,Cliente 01554,2024-03-29,,,,Novo,Ativo
1555,Cliente 01555,2024-11-24,,,,Recorrente,Ativo
1556,Cliente 01556,2025-08-02,,,,Novo,Ativo
1557,Cliente 01557,2024-12-22,,,,Novo,Ativo
1558,Cliente 01558,2025-09-01,,,,Novo,Ativo
1559,Cliente 01559,2024-09-23,,,,Novo,Inativo
1560,Cliente 01560,2025-09-08,,,,Recorrente,Ativo
1561,Cliente 01561,2024-11-18,,,,Recorrente,Inativo
1562,Cliente 01562,2025-09-26,,,,Novo,Ativo
1563,Cliente 01563,2025-06-24,,,,Novo,Ativo
1564,Cliente 01564,2025-10-10,,,,Novo,Ativo
1565,Cliente 01565,2024-07-13,,,,Novo,Ativo
1566,Cliente 01566,2024-11-27,,,,Novo,Ativo
1567,Cliente 01567,2024-06-18,,,,Recorrente,Ativo
1568,Cliente 01568,2025-06-04,,,,VIP,Ativo
1569,Cliente 01569,2025-04-07,,,,VIP,Ativo
1570,Cliente 01570,2024-02-09,,,,Recorrente,Ativo
1571,Cliente 01571,2025-06-20,,,,Recorrente,Ativo
1572,Cliente 01572,2024-09-17,,,,Recorrente,Ativo
1573,Cliente 01573,2025-01-29,,,,Novo,Ativo
1574,Cliente 01574,2024-08-13,,,,Recorrente,Ativo
1575,Cliente 01575,2024-05-03,,,,Novo,Ativo
1576,Cliente 01576,2024-02-07,,,,Novo,Ativo
1577,Cliente 01577,2024-11-23,,,,Recorrente,Ativo
1578,Cliente 01578,2024-09-07,,,,Novo,Ativo
1579,Cliente 01579,2024-06-24,,,,Novo,Ativo
1580,Cliente 01580,2025-08-24,,,,VIP,Ativo
1581,Cliente 01581,2025-03-29,,,,Novo,Ativo
1582,Cliente 01582,2024-02-06,,,,Novo,Ativo
1583,Cliente 01583,2024-11-11,,,,VIP,Ativo
1584,Cliente 01584,2025-11-18,,,,Recorrente,Ativo
1585,Cliente 01585,2025-08-15,,,,Novo,Ativo
1586,Cliente 01586,2024-04-23,,,,Novo,Ativo
1587,Cliente 01587,2024-02-09,,,,Novo,Ativo
1588,Cliente 01588,2024-10-27,,,,Recorrente,Ativo
1589,Cliente 01589,2024-08-11,,,,Recorrente,Inativo
1590,Cliente 01590,2024-11-13,,,,Novo,Ativo
1591,Cliente 01591,2024-12-14,,,,Novo,Ativo
1592,Cliente 01592,2024-04-24,,,,Novo,Ativo
1593,Cliente 01593,2025-11-28,,,,VIP,Ativo
1594,Cliente 01594,2024-11-18,,,,Novo,Ativo
1595,Cliente 01595,2025-07-21,,,,Recorrente,Ativo
1596,Cliente 01596,2024-02-09,,,,Novo,Ativo
1597,Cliente 01597,2024-02-09,,,,Recorrente,Ativo
1598,Cliente 01598,2024-10-15,,,,VIP,Ativo
1599,Cliente 01599,2024-09-18,,,,Recorrente,Ativo
1600,Cliente 01600,2024-08-03,,,,Novo,Ativo
1601,Cliente 01601,2024-05-26,,,,Recorrente,Inativo
1602,Cliente 01602,2024-12-01,,,,Recorrente,Ativo
1603,Cliente 01603,2024-06-16,,,,Novo,Ativo
1604,Cliente 01604,2024-04-01,,,,Recorrente,Ativo
1605,Cliente 01605,2024-12-18,,,,Recorrente,Ativo
1606,Cliente 01606,2025-07-24,,,,Recorrente,Ativo
1607,Cliente 01607,2025-07-24,,,,Recorrente,Ativo
1608,Cliente 01608,2025-11-11,,,,Novo,Ativo
1609,Cliente 01609,2024-12-28,,,,Novo,Ativo
1610,Cliente 01610,2025-07-10,,,,Novo,Ativo
1611,Cliente 01611,2024-12-10,,,,VIP,Ativo
1612,Cliente 01612,2025-11-23,,,,Recorrente,Ativo
1613,Cliente 01613,2024-06-18,,,,Recorrente,Ativo
1614,Cliente 01614,2024-12-21,,,,Novo,Ativo
1615,Cliente 01615,2024-07-09,,,,Novo,Ativo
1616,Cliente 01616,2025-10-28,,,,Recorrente,Ativo
1617,Cliente 01617,2025-02-25,,,,Novo,Ativo
1618,Cliente 01618,2025-11-30,,,,Novo,Ativo
1619,Cliente 01619,2024-01-07,,,,Recorrente,Ativo
1620,Cliente 01620,2024-05-12,,,,Novo,Ativo
1621,Cliente 01621,2025-07-10,,,,Novo,Ativo
1622,Cliente 01622,2024-01-31,,,,Novo,Ativo
1623,Cliente 01623,2025-06-18,,,,Novo,Ativo
1624,Cliente 01624,2025-03-01,,,,VIP,Ativo
1625,Cliente 01625,2025-01-28,,,,Novo,Ativo
1626,Cliente 01626,2025-11-02,,,,Novo,Ativo
1627,Cliente 01627,2024-12-28,,,,Novo,Ativo
1628,Cliente 01628,2025-03-12,,,,Recorrente,Ativo
1629,Cliente 01629,2025-10-31,,,,Novo,Ativo
1630,Cliente 01630,2025-07-04,,,,Recorrente,Ativo
1631,Cliente 01631,2024-03-22,,,,Novo,Ativo
1632,Cliente 01632,2024-12-21,,,,Novo,Ativo
1633,Cliente 01633,2024-09-14,,,,Novo,Ativo
1634,Cliente 01634,2025-12-18,,,,Recorrente,Ativo
1635,Cliente 01635,2025-08-11,,,,Recorrente,Ativo
1636,Cliente 01636,2025-06-07,,,,Novo,Ativo
1637,Cliente 01637,2024-10-21,,,,Novo,Ativo
1638,Cliente 01638,2024-08-11,,,,VIP,Ativo
1639,Cliente 01639,2025-06-08,,,,Novo,Ativo
1640,Cliente 01640,2024-02-15,,,,Recorrente,Ativo
1641,Cliente 01641,2025-10-28,,,,Novo,Ativo
1642,Cliente 01642,2024-04-22,,,,VIP,Ativo
1643,Cliente 01643,2024-08-20,,,,Recorrente,Ativo
1644,Cliente 01644,2024-01-17,,,,VIP,Ativo
1645,Cliente 01645,2024-12-25,,,,Recorrente,Ativo
1646,Cliente 01646,2024-08-10,,,,Novo,Ativo
1647,Cliente 01647,2025-11-30,,,,VIP,Ativo
1648,Cliente 01648,2025-03-23,,,,Novo,Ativo
1649,Cliente 01649,2024-12-30,,,,Novo,Ativo
1650,Cliente 01650,2025-11-05,,,,Recorrente,Ativo
1651,Cliente 01651,2024-11-21,,,,Recorrente,Ativo
1652,Cliente 01652,2025-04-11,,,,VIP,Ativo
1653,Cliente 01653,2025-02-17,,,,Novo,Ativo
1654,Cliente 01654,2025-03-30,,,,Recorrente,Inativo
1655,Cliente 01655,2025-08-08,,,,Recorrente,Ativo
1656,Cliente 01656,2024-08-20,,,,Novo,Ativo
1657,Cliente 01657,2024-08-11,,,,Novo,Ativo
1658,Cliente 01658,2025-02-15,,,,Novo,Ativo
1659,Cliente 01659,2025-07-25,,,,Novo,Ativo
1660,Cliente 01660,2024-11-30,,,,VIP,Ativo
1661,Cliente 01661,2024-08-09,,,,Recorrente,Ativo
1662,Cliente 01662,2024-02-06,,,,Recorrente,Ativo
1663,Cliente 01663,2024-10-04,,,,VIP,Ativo
1664,Cliente 01664,2024-07-14,,,,Novo,Ativo
1665,Cliente 01665,2025-04-28,,,,Recorrente,Ativo
1666,Cliente 01666,2024-08-29,,,,Novo,Ativo
1667,Cliente 01667,2024-11-19,,,,Recorrente,Ativo
1668,Cliente 01668,2025-12-31,,,,Novo,Ativo
1669,Cliente 01669,2024-07-10,,,,VIP,Inativo
1670,Cliente 01670,2024-01-17,,,,Novo,Ativo
1671,Cliente 01671,2025-06-07,,,,Novo,Ativo
1672,Cliente 01672,2025-02-04,,,,Recorrente,Ativo
1673,Cliente 01673,2025-12-05,,,,Novo,Ativo
1674,Cliente 01674,2024-01-22,,,,Recorrente,Ativo
1675,Cliente 01675,2025-04-18,,,,Novo,Ativo
1676,Cliente 01676,2024-04-29,,,,Recorrente,Ativo
1677,Cliente 01677,2024-07-28,,,,Novo,Ativo
1678,Cliente 01678,2024-11-01,,,,Novo,Ativo
1679,Cliente 01679,2024-09-26,,,,Novo,Ativo
1680,Cliente 01680,2025-12-04,,,,Novo,Ativo
1681,Cliente 01681,2025-11-17,,,,Novo,Inativo
1682,Cliente 01682,2024-10-11,,,,Novo,Ativo
1683,Cliente 01683,2025-12-16,,,,Novo,Ativo
1684,Cliente 01684,2025-11-06,,,,Novo,Ativo
1685,Cliente 01685,2024-08-14,,,,Recorrente,Ativo
1686,Cliente 01686,2025-01-15,,,,Recorrente,Ativo
1687,Cliente 01687,2025-04-04,,,,Novo,Ativo
1688,Cliente 01688,2024-01-07,,,,Recorrente,Ativo
1689,Cliente 01689,2024-01-29,,,,Recorrente,Ativo
1690,Cliente 01690,2024-02-02,,,,Novo,Ativo
1691,Cliente 01691,2025-10-07,,,,Recorrente,Ativo
1692,Cliente 01692,2024-03-19,,,,Novo,Ativo
1693,Cliente 01693,2025-04-03,,,,Novo,Ativo
1694,Cliente 01694,2025-07-23,,,,Novo,Ativo
1695,Cliente 01695,2025-06-21,,,,Recorrente,Ativo
1696,Cliente 01696,2025-04-26,,,,Recorrente,Ativo
1697,Cliente 01697,2025-03-05,,,,Novo,Ativo
1698,Cliente 01698,2024-10-11,,,,Novo,Ativo
1699,Cliente 01699,2025-05-30,,,,VIP,Ativo
1700,Cliente 01700,2024-04-08,,,,Novo,Ativo
1701,Cliente 01701,2025-01-31,,,,Novo,Ativo
1702,Cliente 01702,2025-05-03,,,,VIP,Ativo
1703,Cliente 01703,2024-02-08,,,,Recorrente,Ativo
1704,Cliente 01704,2024-09-27,,,,Recorrente,Inativo
1705,Cliente 01705,2024-06-05,,,,Recorrente,Ativo
1706,Cliente 01706,2024-03-15,,,,Recorrente,Ativo
1707,Cliente 01707,2024-05-09,,,,Novo,Inativo
1708,Cliente 01708,2025-11-17,,,,Novo,Ativo
1709,Cliente 01709,2024-03-24,,,,Novo,Ativo
1710,Cliente 01710,2024-01-22,,,,VIP,Ativo
1711,Cliente 01711,2025-04-03,,,,Recorrente,Ativo
1712,Cliente 01712,2025-06-22,,,,Novo,Ativo
1713,Cliente 01713,2025-12-07,,,,Recorrente,Inativo
1714,Cliente 01714,2025-01-16,,,,Novo,Ativo
1715,Cliente 01715,2025-03-15,,,,Novo,Ativo
1716,Cliente 01716,2025-08-26,,,,Novo,Ativo
1717,Cliente 01717,2024-01-21,,,,Novo,Ativo
1718,Cliente 01718,2024-10-29,,,,Recorrente,Ativo
1719,Cliente 01719,2024-03-24,,,,Novo,Ativo
1720,Cliente 01720,2025-10-20,,,,Recorrente,Ativo
1721,Cliente 01721,2025-03-28,,,,Recorrente,Ativo
1722,Cliente 01722,2025-01-21,,,,Novo,Inativo
1723,Cliente 01723,2025-05-21,,,,VIP,Ativo
1724,Cliente 01724,2024-09-13,,,,Novo,Ativo
1725,Cliente 01725,2025-07-23,,,,Novo,Ativo
1726,Cliente 01726,2025-06-10,,,,Novo,Ativo
1727,Cliente 01727,2024-06-10,,,,Recorrente,Ativo
1728,Cliente 01728,2024-06-11,,,,Novo,Ativo
1729,Cliente 01729,2025-06-07,,,,Novo,Ativo
1730,Cliente 01730,2024-09-27,,,,Novo,Ativo
1731,Cliente 01731,2025-05-06,,,,Novo,Inativo
1732,Cliente 01732,2024-07-26,,,,Recorrente,Ativo
1733,Cliente 01733,2025-06-22,,,,Novo,Inativo
1734,Cliente 01734,2025-08-06,,,,Novo,Ativo
1735,Cliente 01735,2024-02-29,,,,Novo,Ativo
1736,Cliente 01736,2025-03-05,,,,Novo,Ativo
1737,Cliente 01737,2025-10-18,,,,VIP,Ativo
1738,Cliente 01738,2025-08-27,,,,Novo,Ativo
1739,Cliente 01739,2024-11-04,,,,VIP,Ativo
1740,Cliente 01740,2025-06-03,,,,Novo,Ativo
1741,Cliente 01741,2025-08-13,,,,Novo,Inativo
1742,Cliente 01742,2024-01-27,,,,Recorrente,Ativo
1743,Cliente 01743,2025-11-16,,,,Novo,Ativo
1744,Cliente 01744,2025-07-15,,,,Recorrente,Ativo
1745,Cliente 01745,2024-07-17,,,,VIP,Ativo
1746,Cliente 01746,2025-01-21,,,,Novo,Ativo
1747,Cliente 01747,2024-12-14,,,,Novo,Ativo
1748,Cliente 01748,2025-11-23,,,,Recorrente,Ativo
1749,Cliente 01749,2025-06-19,,,,Novo,Ativo
1750,Cliente 01750,2025-01-12,,,,Novo,Ativo
1751,Cliente 01751,2025-07-11,,,,Novo,Ativo
1752,Cliente 01752,2025-06-10,,,,Novo,Ativo
1753,Cliente 01753,2024-06-01,,,,Recorrente,Ativo
1754,Cliente 01754,2024-07-24,,,,Novo,Inativo
1755,Cliente 01755,2025-03-30,,,,Novo,Ativo
1756,Cliente 01756,2024-09-29,,,,Recorrente,Ativo
1757,Cliente 01757,2024-08-23,,,,Novo,Ativo
1758,Cliente 01758,2025-06-04,,,,Novo,Ativo
1759,Cliente 01759,2025-11-08,,,,Recorrente,Ativo
1760,Cliente 01760,2025-12-26,,,,Novo,Ativo
1761,Cliente 01761,2025-05-15,,,,Recorrente,Ativo
1762,Cliente 01762,2024-04-26,,,,Recorrente,Inativo
1763,Cliente 01763,2025-01-20,,,,Novo,Ativo
1764,Cliente 01764,2024-12-09,,,,Novo,Ativo
1765,Cliente 01765,2025-08-06,,,,Novo,Ativo
1766,Cliente 01766,2025-01-29,,,,Novo,Ativo
1767,Cliente 01767,2024-03-04,,,,Recorrente,Ativo
1768,Cliente 01768,2025-12-17,,,,Recorrente,Ativo
1769,Cliente 01769,2025-12-21,,,,Novo,Inativo
1770,Cliente 01770,2024-03-12,,,,Recorrente,Ativo
1771,Cliente 01771,2024-09-30,,,,VIP,Inativo
1772,Cliente 01772,2024-11-15,,,,VIP,Ativo
1773,Cliente 01773,2024-12-03,,,,Novo,Ativo
1774,Cliente 01774,2024-12-31,,,,Novo,Ativo
1775,Cliente 01775,2025-05-09,,,,Novo,Ativo
1776,Cliente 01776,2025-08-29,,,,VIP,Ativo
1777,Cliente 01777,2024-06-14,,,,Novo,Ativo
1778,Cliente 01778,2025-06-27,,,,Recorrente,Ativo
1779,Cliente 01779,2024-01-11,,,,Novo,Ativo
1780,Cliente 01780,2024-10-27,,,,Novo,Ativo
1781,Cliente 01781,2025-12-29,,,,Novo,Inativo
1782,Cliente 01782,2024-04-11,,,,VIP,Ativo
1783,Cliente 01783,2025-02-28,,,,Novo,Ativo
1784,Cliente 01784,2025-01-26,,,,Recorrente,Ativo
1785,Cliente 01785,2024-08-01,,,,Novo,Ativo
1786,Cliente 01786,2025-11-21,,,,Novo,Ativo
1787,Cliente 01787,2024-03-28,,,,Novo,Ativo
1788,Cliente 01788,2025-07-06,,,,Novo,Ativo
1789,Cliente 01789,2025-02-04,,,,Novo,Ativo
1790,Cliente 01790,2025-08-10,,,,Novo,Ativo
1791,Cliente 01791,2024-02-15,,,,Novo,Ativo
1792,Cliente 01792,2025-11-02,,,,Novo,Ativo
1793,Cliente 01793,2025-04-07,,,,VIP,Ativo
1794,Cliente 01794,2025-08-14,,,,VIP,Ativo
1795,Cliente 01795,2024-11-05,,,,Novo,Ativo
1796,Cliente 01796,2024-03-26,,,,Recorrente,Ativo
1797,Cliente 01797,2024-04-01,,,,VIP,Ativo
1798,Cliente 01798,2025-10-21,,,,Novo,Ativo
1799,Cliente 01799,2025-11-03,,,,Recorrente,Ativo
1800,Cliente 01800,2025-12-14,,,,VIP,Ativo
1801,Cliente 01801,2024-08-29,,,,Novo,Ativo
1802,Cliente 01802,2024-01-02,,,,Novo,Ativo
1803,Cliente 01803,2024-08-12,,,,VIP,Ativo
1804,Cliente 01804,2025-08-11,,,,Novo,Ativo
1805,Cliente 01805,2024-04-25,,,,Novo,Ativo
1806,Cliente 01806,2025-10-27,,,,Novo,Inativo
1807,Cliente 01807,2024-04-12,,,,Novo,Ativo
1808,Cliente 01808,2024-07-12,,,,Recorrente,Ativo
1809,Cliente 01809,2024-06-14,,,,Recorrente,Ativo
1810,Cliente 01810,2024-03-30,,,,VIP,Ativo
1811,Cliente 01811,2025-11-16,,,,Novo,Ativo
1812,Cliente 01812,2024-05-01,,,,Novo,Ativo
1813,Cliente 01813,2024-05-22,,,,Novo,Ativo
1814,Cliente 01814,2024-04-15,,,,Novo,Ativo
1815,Cliente 01815,2025-03-03,,,,Novo,Ativo
1816,Cliente 01816,2024-10-31,,,,VIP,Ativo
1817,Cliente 01817,2024-11-12,,,,Recorrente,Ativo
1818,Cliente 01818,2025-09-26,,,,Novo,Ativo
1819,Cliente 01819,2024-01-09,,,,Recorrente,Ativo
1820,Cliente 01820,2024-03-13,,,,Novo,Ativo
1821,Cliente 01821,2024-12-24,,,,Novo,Inativo
1822,Cliente 01822,2024-08-10,,,,Recorrente,Ativo
1823,Cliente 01823,2025-02-19,,,,Novo,Ativo
1824,Cliente 01824,2025-07-06,,,,VIP,Ativo
1825,Cliente 01825,2025-01-04,,,,Recorrente,Ativo
1826,Cliente 01826,2025-12-16,,,,Novo,Ativo
1827,Cliente 01827,2024-09-20,,,,Recorrente,Ativo
1828,Cliente 01828,2025-11-20,,,,Novo,Ativo
1829,Cliente 01829,2024-11-13,,,,Novo,Ativo
1830,Cliente 01830,2024-03-24,,,,Novo,Ativo
1831,Cliente 01831,2024-11-13,,,,Novo,Ativo
1832,Cliente 01832,2024-04-20,,,,Recorrente,Ativo
1833,Cliente 01833,2024-09-07,,,,Novo,Inativo
1834,Cliente 01834,2025-01-17,,,,Recorrente,Ativo
1835,Cliente 01835,2024-01-07,,,,Recorrente,Ativo
1836,Cliente 01836,2025-04-03,,,,Novo,Ativo
1837,Cliente 01837,2024-03-24,,,,Recorrente,Ativo
1838,Cliente 01838,2024-07-26,,,,Novo,Ativo
1839,Cliente 01839,2025-01-24,,,,Novo,Ativo
1840,Cliente 01840,2024-11-09,,,,Novo,Ativo
1841,Cliente 01841,2024-01-22,,,,Novo,Ativo
1842,Cliente 01842,2025-02-13,,,,Novo,Ativo
1843,Cliente 01843,2025-05-29,,,,Recorrente,Ativo
1844,Cliente 01844,2024-05-06,,,,Novo,Ativo
1845,Cliente 01845,2025-11-30,,,,Novo,Ativo
1846,Cliente 01846,2024-01-14,,,,VIP,Inativo
1847,Cliente 01847,2024-01-12,,,,Recorrente,Ativo
1848,Cliente 01848,2024-03-27,,,,Recorrente,Ativo
1849,Cliente 01849,2025-06-07,,,,Novo,Ativo
1850,Cliente 01850,2025-06-20,,,,Recorrente,Ativo
1851,Cliente 01851,2024-10-27,,,,Recorrente,Ativo
1852,Cliente 01852,2024-08-30,,,,Recorrente,Ativo
1853,Cliente 01853,2024-05-01,,,,Recorrente,Ativo
1854,Cliente 01854,2024-05-26,,,,Novo,Ativo
1855,Cliente 01855,2025-07-20,,,,Novo,Ativo
1856,Cliente 01856,2024-12-21,,,,Novo,Ativo
1857,Cliente 01857,2025-11-15,,,,Novo,Ativo
1858,Cliente 01858,2025-09-22,,,,Recorrente,Ativo
1859,Cliente 01859,2024-11-04,,,,Novo,Ativo
1860,Cliente 01860,2025-11-25,,,,VIP,Ativo
1861,Cliente 01861,2024-10-14,,,,VIP,Ativo
1862,Cliente 01862,2024-11-02,,,,Novo,Ativo
1863,Cliente 01863,2025-08-16,,,,Novo,Inativo
1864,Cliente 01864,2025-12-23,,,,Recorrente,Ativo
1865,Cliente 01865,2025-10-23,,,,VIP,Ativo
1866,Cliente 01866,2025-07-02,,,,Novo,Ativo
1867,Cliente 01867,2024-12-17,,,,Novo,Ativo
1868,Cliente 01868,2024-11-07,,,,Novo,Ativo
1869,Cliente 01869,2024-02-28,,,,Recorrente,Ativo
1870,Cliente 01870,2025-10-04,,,,Novo,Ativo
1871,Cliente 01871,2025-12-14,,,,Recorrente,Ativo
1872,Cliente 01872,2024-02-04,,,,Novo,Ativo
1873,Cliente 01873,2025-03-20,,,,Novo,Inativo
1874,Cliente 01874,2024-04-02,,,,Novo,Ativo
1875,Cliente 01875,2024-07-25,,,,Novo,Ativo
1876,Cliente 01876,2024-12-18,,,,Novo,Ativo
1877,Cliente 01877,2024-11-27,,,,Novo,Ativo
1878,Cliente 01878,2025-12-25,,,,Novo,Ativo
1879,Cliente 01879,2024-06-07,,,,Novo,Ativo
1880,Cliente 01880,2024-01-24,,,,Novo,Ativo
1881,Cliente 01881,2025-02-07,,,,VIP,Ativo
1882,Cliente 01882,2025-05-30,,,,Novo,Ativo
1883,Cliente 01883,2024-12-29,,,,Novo,Ativo
1884,Cliente 01884,2025-01-16,,,,Recorrente,Ativo
1885,Cliente 01885,2025-06-15,,,,VIP,Ativo
1886,Cliente 01886,2024-05-31,,,,Novo,Ativo
1887,Cliente 01887,2025-07-15,,,,Recorrente,Ativo
1888,Cliente 01888,2025-11-19,,,,Recorrente,Ativo
1889,Cliente 01889,2025-08-30,,,,Recorrente,Ativo
1890,Cliente 01890,2025-09-08,,,,Novo,Ativo
1891,Cliente 01891,2025-02-23,,,,Recorrente,Ativo
1892,Cliente 01892,2024-09-06,,,,Novo,Ativo
1893,Cliente 01893,2024-04-26,,,,Recorrente,Ativo
1894,Cliente 01894,2025-05-26,,,,Recorrente,Ativo
1895,Cliente 01895,2025-07-31,,,,Novo,Ativo
1896,Cliente 01896,2024-11-30,,,,Recorrente,Ativo
1897,Cliente 01897,2025-02-21,,,,Novo,Ativo
1898,Cliente 01898,2024-10-21,,,,Recorrente,Ativo
1899,Cliente 01899,2025-01-05,,,,Novo,Ativo
1900,Cliente 01900,2024-07-04,,,,Novo,Ativo
1901,Cliente 01901,2024-09-02,,,,Novo,Ativo
1902,Cliente 01902,2025-09-28,,,,VIP,Inativo
1903,Cliente 01903,2024-09-24,,,,Novo,Ativo
1904,Cliente 01904,2025-10-04,,,,Novo,Ativo
1905,Cliente 01905,2024-08-24,,,,Novo,Ativo
1906,Cliente 01906,2025-06-13,,,,Recorrente,Ativo
1907,Cliente 01907,2025-07-05,,,,Novo,Ativo
1908,Cliente 01908,2024-01-21,,,,Novo,Inativo
1909,Cliente 01909,2025-06-03,,,,Novo,Ativo
1910,Cliente 01910,2024-04-09,,,,Novo,Inativo
1911,Cliente 01911,2025-04-22,,,,Novo,Ativo
1912,Cliente 01912,2025-08-21,,,,Novo,Ativo
1913,Cliente 01913,2024-10-24,,,,Recorrente,Ativo
1914,Cliente 01914,2025-06-09,,,,Novo,Ativo
1915,Cliente 01915,2024-11-29,,,,Novo,Ativo
1916,Cliente 01916,2024-01-02,,,,Novo,Ativo
1917,Cliente 01917,2025-01-09,,,,VIP,Ativo
1918,Cliente 01918,2024-10-19,,,,VIP,Ativo
1919,Cliente 01919,2025-07-06,,,,Recorrente,Ativo
1920,Cliente 01920,2024-11-13,,,,Novo,Ativo
1921,Cliente 01921,2025-05-16,,,,Novo,Inativo
1922,Cliente 01922,2025-01-15,,,,Novo,Ativo
1923,Cliente 01923,2025-09-14,,,,Novo,Ativo
1924,Cliente 01924,2024-01-14,,,,Novo,Ativo
1925,Cliente 01925,2025-05-18,,,,Recorrente,Ativo
1926,Cliente 01926,2024-08-18,,,,Recorrente,Ativo
1927,Cliente 01927,2024-03-24,,,,Recorrente,Ativo
1928,Cliente 01928,2024-05-09,,,,Novo,Ativo
1929,Cliente 01929,2024-05-24,,,,Recorrente,Ativo
1930,Cliente 01930,2024-01-28,,,,Novo,Ativo
1931,Cliente 01931,2024-03-06,,,,Novo,Ativo
1932,Cliente 01932,2024-06-11,,,,Recorrente,Ativo
1933,Cliente 01933,2024-08-16,,,,Novo,Ativo
1934,Cliente 01934,2024-09-17,,,,Novo,Ativo
1935,Cliente 01935,2025-03-24,,,,Novo,Ativo
1936,Cliente 01936,2025-02-27,,,,Recorrente,Ativo
1937,Cliente 01937,2025-04-04,,,,Recorrente,Ativo
1938,Cliente 01938,2025-11-06,,,,Novo,Ativo
1939,Cliente 01939,2024-10-27,,,,Recorrente,Ativo
1940,Cliente 01940,2024-10-29,,,,Novo,Ativo
1941,Cliente 01941,2024-10-13,,,,Novo,Ativo
1942,Cliente 01942,2025-01-29,,,,Recorrente,Ativo
1943,Cliente 01943,2024-01-10,,,,Recorrente,Ativo
1944,Cliente 01944,2025-12-07,,,,VIP,Ativo
1945,Cliente 01945,2025-09-21,,,,Novo,Ativo
1946,Cliente 01946,2024-09-26,,,,Recorrente,Inativo
1947,Cliente 01947,2025-08-14,,,,Recorrente,Ativo
1948,Cliente 01948,2025-08-27,,,,VIP,Ativo
1949,Cliente 01949,2024-12-26,,,,Novo,Ativo
1950,Cliente 01950,2024-09-13,,,,Recorrente,Ativo
1951,Cliente 01951,2024-05-12,,,,Recorrente,Ativo
1952,Cliente 01952,2024-10-02,,,,Novo,Ativo
1953,Cliente 01953,2025-11-13,,,,Novo,Ativo
1954,Cliente 01954,2025-05-27,,,,Novo,Ativo
1955,Cliente 01955,2024-11-08,,,,Recorrente,Ativo
1956,Cliente 01956,2025-07-29,,,,Recorrente,Ativo
1957,Cliente 01957,2024-10-10,,,,Recorrente,Ativo
1958,Cliente 01958,2024-04-30,,,,Recorrente,Ativo
1959,Cliente 01959,2024-04-16,,,,Novo,Ativo
1960,Cliente 01960,2025-11-17,,,,Novo,Ativo
1961,Cliente 01961,2024-07-22,,,,Novo,Ativo
1962,Cliente 01962,2024-06-13,,,,Novo,Ativo
1963,Cliente 01963,2024-10-31,,,,Novo,Ativo
1964,Cliente 01964,2025-05-11,,,,Novo,Ativo
1965,Cliente 01965,2025-09-23,,,,Novo,Ativo
1966,Cliente 01966,2025-07-09,,,,Novo,Ativo
1967,Cliente 01967,2024-06-04,,,,Novo,Ativo
1968,Cliente 01968,2025-01-01,,,,Novo,Ativo
1969,Cliente 01969,2025-12-19,,,,Novo,Ativo
1970,Cliente 01970,2025-09-11,,,,VIP,Ativo
1971,Cliente 01971,2024-09-07,,,,Recorrente,Ativo
1972,Cliente 01972,2024-11-29,,,,Recorrente,Ativo
1973,Cliente 01973,2025-10-03,,,,Novo,Ativo
1974,Cliente 01974,2025-05-25,,,,Recorrente,Ativo
1975,Cliente 01975,2024-10-19,,,,Recorrente,Ativo
1976,Cliente 01976,2024-01-20,,,,Recorrente,Ativo
1977,Cliente 01977,2024-10-08,,,,Novo,Ativo
1978,Cliente 01978,2024-01-01,,,,Recorrente,Ativo
1979,Cliente 01979,2024-04-28,,,,Recorrente,Ativo
1980,Cliente 01980,2024-02-04,,,,Recorrente,Ativo
1981,Cliente 01981,2024-07-16,,,,Recorrente,Ativo
1982,Cliente 01982,2025-04-29,,,,Novo,Ativo
1983,Cliente 01983,2024-02-28,,,,Novo,Ativo
1984,Cliente 01984,2024-06-09,,,,Novo,Ativo
1985,Cliente 01985,2025-11-21,,,,Recorrente,Ativo
1986,Cliente 01986,2024-07-24,,,,Novo,Ativo
1987,Cliente 01987,2024-01-12,,,,Novo,Ativo
1988,Cliente 01988,2025-05-04,,,,Novo,Ativo
1989,Cliente 01989,2024-10-02,,,,Novo,Ativo
1990,Cliente 01990,2025-11-23,,,,Novo,Ativo
1991,Cliente 01991,2024-08-29,,,,Recorrente,Inativo
1992,Cliente 01992,2024-08-03,,,,Recorrente,Ativo
1993,Cliente 01993,2024-09-07,,,,Novo,Ativo
1994,Cliente 01994,2024-05-05,,,,Novo,Ativo
1995,Cliente 01995,2024-08-04,,,,Novo,Ativo
1996,Cliente 01996,2024-11-01,,,,Recorrente,Ativo
1997,Cliente 01997,2024-07-03,,,,Novo,Ativo
1998,Cliente 01998,2024-02-08,,,,Novo,Ativo
1999,Cliente 01999,2024-08-10,,,,Novo,Ativo
2000,Cliente 02000,2024-07-02,,,,Recorrente,Ativo
2001,Cliente 02001,2025-05-09,,,,Recorrente,Ativo
2002,Cliente 02002,2025-03-02,,,,Recorrente,Ativo
2003,Cliente 02003,2024-06-26,,,,Recorrente,Ativo
2004,Cliente 02004,2025-03-03,,,,Novo,Ativo
2005,Cliente 02005,2024-10-20,,,,Novo,Inativo
